V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,Q1,consent,mturk_id,demo_age,demo_gend,demo_citiz,demo_emplo_1,demo_emplo_2,demo_emplo_3,demo_emplo_4,demo_emplo_5,demo_incom,demo_class,demo_educa_1,demo_educa_2,demo_educa_3,Q17_1,Q19_1,Q19_2,ethnic_id,ethnic_id_TEXT,ethnic_id1,ethnic_id2,ethnic_id3,attn,ethnic_id4,TIPI_1,TIPI_2,TIPI_3,TIPI_4,TIPI_5,TIPI_6,TIPI_7,TIPI_8,TIPI_9,TIPI_10,LSI_1,LSI_2,LSI_3,LSI_4,LSI_5,LSI_6,LSI_7,LSI_8,LSI_9,LSI_10,LSI_11,LSI_12,SDO7_1,SDO7_2,SDO7_3,SDO7_4,SDO7_5,SDO7_6,SDO7_7,SDO7_8,SDO7_9,SDO7_10,SDO7_11,SDO7_12,SDO7_13,SDO7_14,SDO7_15,SDO7_16,Q63,j_training,j_training_TEXT,Q48,Q50,summary,headline,writing,include,pagenum,Q35,age,credible,status,ambitious,attn2,hardwork,emphasis,hypo_1,hypo_2,hypo_3,hypo_4,hypo_5,hypo_6,hypo_7,hypo_8,hypo_9,Q54,Q62_1,Q62_2,Q62_3,Q66,Q65,Q64,DO-BR-FL_15,DO-Q-SDO7,LocationLatitude,LocationLongitude,LocationAccuracy
R_2QhOj5jSRPxR9V9,Default Response Set,Anonymous,,,108.36.247.99,0,7/3/2015 15:52,7/3/2015 15:59,0,1,1,A2UU7V5IWZXJGG,53,2,1,,1,,,,7,4,9,5,5,1,2,2,3,,2,2,3,5,1,7,1,1,8,4,6,3,7,4,7,3,2,3,1,2,3,3,2,2,3,3,3,1,1,1,1,6,7,6,7,1,4,2,2,7,6,7,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,target does something neutral,6|11|1|2|8|10|9|13|4|16|5|3|15|14|7|12,,,-1
R_egFfWvTtkHnFyqB,Default Response Set,Anonymous,,,75.178.78.165,0,7/3/2015 20:27,7/3/2015 20:40,0,1,1,AXVPX8HCJTP0B,20,2,1,1,,,,,2,1,5,6,3,3,2,1,3,,7,2,7,5,3,6,2,8,3,8,8,4,1,7,1,2,3,2,3,2,1,3,1,2,2,2,3,1,2,2,1,7,6,7,6,1,1,1,2,7,6,7,7,1,2,"One semester in the 7th grade, took an online journalism class",,1,Dr. Mendez lied about finding a cure for melanoma and recently admitted to falsifying data when confronted about it by other professionals.,"George Washington University Researcher Alters Data In Publication, Lies About Finding Melanoma Cure",5,5,front,1,3,2,5,3,3,4,4,3,3,2,4,4,3,4,4,4,1,5,7,6,1,1,,target does something bad,9|8|12|10|11|16|15|14|4|13|3|5|7|1|6|2,,,-1
R_3e9M7goPEcyeUo4,Default Response Set,Anonymous,,,173.79.126.85,0,7/3/2015 13:30,7/3/2015 13:41,0,1,1,APNER6YHU9OA0,65,2,1,,,,,1,7,4,9,4,4,4,6,3,3,,4,4,4,5,4,7,4,3,7,4,7,2,8,2,7,2,1,3,1,3,3,1,1,2,3,2,3,2,4,4,1,4,6,5,6,3,5,4,,5,4,5,2,1,1,,,,"Researchers are working on an innovative cure for melanoma, a skin cancer which causes thousands of deaths a year. ",Researchers looking to end skin cancer deaths,4,4,Health/Science page,1,3,4,5,7,3,7,4,4,4,4,3,4,3,4,4,4,1,7,7,7,1,1,,target does something neutral,5|13|7|1|6|8|3|10|9|14|4|2|16|12|11|15,,,-1
R_2AXuVtLWbYVqWoE,Default Response Set,Anonymous,,,207.244.82.185,0,7/2/2015 16:52,7/2/2015 17:24,0,1,1,A2ZEECIJDZAPFX,24,1,1,1,,,,,4,3,9,4,9,4,6,5,3,,5,6,5,5,4,3,7,6,1,3,2,6,6,8,4,1,2,2,3,1,2,1,2,2,1,1,1,2,1,4,2,5,6,2,7,4,1,6,5,3,6,3,6,1,1,,1,,I am not good at journalism and summarize.,A2ZEECIJDZAPFX,6,4,equality,,,,,,,,,,,,,,,,,,,,,,,,,target does something good,6|9|12|4|13|10|14|5|15|3|8|16|7|1|2|11,,,-1
R_PO6z0U6YtoDx1Yd,Default Response Set,Anonymous,,,24.246.184.24,0,7/2/2015 18:31,7/2/2015 18:39,0,1,1,A129SX1UROS6ME,19,1,1,,1,,1,,1,3,5,4,4,3,3,3,7,White/Asian,2,1,1,5,1,7,2,1,8,6,6,2,8,3,7,2,3,3,3,3,2,2,2,2,2,3,2,7,6,,2,6,7,7,7,1,6,1,6,7,6,6,7,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,target does something bad,9|14|15|16|13|11|10|12|2|1|3|8|4|5|7|6,,,-1
R_2pMN6PrAq6mHOvE,Default Response Set,Anonymous,,,74.74.239.20,0,7/2/2015 18:34,7/2/2015 18:46,0,1,1,A1LY7I0KOXVK6O,31,2,1,1,,,,,4,3,6,9,6,4,4,4,3,,3,3,3,5,4,6,6,7,8,4,4,3,8,2,4,1,2,3,2,1,2,1,2,3,1,1,3,1,1,2,1,6,7,1,3,2,2,2,3,6,3,4,2,1,1,,1,,"Dr Meledez is using the cold virus and injecting it into melanoma, which can teach the body to heal itself. The study was conducted in D.C. and the Dr has received much praise for his work. His father passed away from melanoma.",The Disease: Melanoma; The Cure: You,6,6,1,1,2,4,6,7,3,7,4,2,2,2,4,4,4,4,3,3,1,7,7,7,1,1,,target does something good,6|7|5|9|3|2|16|12|8|15|11|14|10|13|1|4,,,-1
R_333JdzwfBBjlMaR,Default Response Set,Anonymous,,,67.186.189.171,0,7/2/2015 19:09,7/2/2015 19:23,0,1,1, A1B76WYZ47BQJ,48,1,1,,1,,1,,2,2,6,2,2,6,7,7,3,,7,7,7,5,5,7,7,4,6,4,6,3,8,2,4,2,3,2,2,2,2,2,2,2,3,3,2,5,6,6,4,4,4,5,4,4,4,4,4,4,3,4,4,1,1,,,,Doctor wants to test patients with virus to stop cancer. Scientific community is skeptical it will succeed to do unpredictably of mutated virus. ,Mutated virus used on cancer ridden-patients as a Hail Mary.,6,7,Page 1,1,2,4,4,6,3,5,4,2,2,1,2,3,1,7,7,7,1,7,7,7,1,1,,target does something neutral,10|7|15|2|4|11|1|3|8|13|5|16|9|12|6|14,,,-1
R_bw8rxGxN52niDOF,Default Response Set,Anonymous,,,108.46.221.227,0,7/2/2015 19:53,7/2/2015 20:07,0,1,1,A3FSWTO241RC2T ,23,2,1,,,,,1,1,2,5,9,4,3,3,5,1,,3,3,3,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
R_3KYHZ3EgihcDQD8,Default Response Set,Anonymous,,,69.9.52.207,0,7/3/2015 1:54,7/3/2015 2:10,0,1,1,A2RRC5B4M80XXO,42,1,1,,,,,1,2,3,4,4,4,7,7,7,3,,7,7,4,5,7,8,1,2,8,8,8,2,8,1,8,2,3,3,3,1,2,1,1,3,1,1,3,1,2,3,4,7,7,7,7,1,4,1,2,7,7,7,7,1,1,,1,,"This article suggests that a new breakthrough in combating melanoma is with the rhinovirus, or simply put, the common cold. The cold virus is injected into the melanoma on the skin, and research shows that it attacks the cancer cells and destroys them.",Melanoma research may suggesst that the common cold virus may attack and kill cancerous cells.,7,7,Front page news,1,4,7,4,7,3,7,5,3,1,1,1,1,4,4,1,4,1,7,7,7,1,1,,target does something good,14|7|15|5|8|11|13|3|6|4|9|1|16|12|2|10,,,-1
R_rqgjKpfYDLxKne1,Default Response Set,Anonymous,,,96.246.249.182,0,7/3/2015 19:25,7/3/2015 19:26,0,1,1,A1NCWY01WAAP2K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
R_24rbX9a80FdauAK,Default Response Set,Anonymous,,,50.249.68.251,0,7/3/2015 23:58,7/4/2015 0:17,0,1,1,AYHJ034DHBZ95,27,1,1,,,,,1,1,1,9,5,3,4,5,3,1,,7,7,7,5,7,8,8,1,8,3,8,2,8,6,8,2,3,3,3,3,3,2,3,2,3,3,3,1,1,1,1,6,7,7,7,1,1,1,1,7,7,7,7,1,1,,1,,"A doctor has developed a cure for melanoma that could move past clinical trials. With a high success rate, when patients were treated with this mutated virus made, to attack melanoma cancer, 78% of the virus had been killed. The doctor's father passage away from melanoma cancer and this has given him fuel to push his research.",Doctor finally gets his revenge from the cancer that took his father.,7,7,Front page.,1,2,7,6,7,3,7,4,4,4,4,4,4,4,4,4,4,1,5,7,6,1,1,,target does something good,6|15|10|8|12|7|4|3|2|13|14|1|11|5|16|9,,,-1
R_2fs88PjeTw4VEfI,Default Response Set,Anonymous,,,75.76.93.23,0,7/3/2015 9:24,7/3/2015 9:44,0,1,1,A3K3XCNSCZ5U0W,30,2,1,1,,,,,5,3,6,4,4,2,2,2,1,,6,6,6,5,3,7,1,1,7,1,7,1,7,1,7,2,2,2,2,2,2,2,2,2,2,2,2,6,1,1,1,6,2,6,6,5,6,1,1,6,6,6,4,1,1,,1,,Dr. Mendez has come up with a new and innovative ideas.  This will generate money and notoriety to him.,Dr. Mendez  has a new idea.,6,6,3,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,7,7,7,1,1,,target does something good,13|12|14|15|6|11|4|7|8|5|1|10|16|9|2|3,,,-1
R_1jP7YF20kOh68Ss,Default Response Set,Anonymous,,,104.156.240.171,0,7/4/2015 0:33,7/4/2015 0:34,0,1,1,A3IMMESJZPS6BC,28,2,2,1,,,,,4,4,3,6,4,5,4,4,4,,3,4,5,4,4,8,7,4,3,2,3,7,6,4,6,3,2,1,2,3,2,1,2,3,2,2,2,6,6,5,1,3,7,4,5,4,2,4,3,6,2,7,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,target does something neutral,15|1|3|7|12|14|4|10|5|11|16|2|6|13|8|9,,,-1
R_1FJPgIboTVLFLxU,Default Response Set,Anonymous,,,71.122.190.93,0,7/4/2015 7:07,7/4/2015 7:36,0,1,1,A1WAGBCH8EPHBB,50,2,1,1,,,,,7,2,6,4,6,4,4,5,3,,5,4,3,5,4,6,2,3,6,2,7,4,7,2,7,3,3,3,2,3,3,2,3,3,1,1,3,5,4,5,5,3,7,3,6,3,3,2,3,6,3,4,3,1,1,,,,"About the research into a cure for melanoma, specifically the 2 year research project of Dr. Mendez regarding a potential cure for Melanoma.  While the results seem promising, there are other members of the research community that are not convinced of the success.",The Potential Promise ,5,5,3,1,3,6,5,5,3,7,4,4,4,4,4,4,4,4,4,4,1,7,7,7,1,1,,target does something neutral,12|9|8|1|10|4|11|6|13|5|15|2|3|16|14|7,,,-1
R_1dFZXZEZwldjOjb,Default Response Set,Anonymous,,,24.115.127.208,0,7/4/2015 8:30,7/4/2015 8:33,0,1,1,A1363G1ABBI5DA,23,2,1,1,1,,,,4,3,4,3,4,6,5,5,3,,5,5,5,5,6,6,6,7,7,6,6,4,7,2,2,2,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15|1|10|5|6|2|11|12|14|8|9|4|7|13|3|16,,,-1
R_2bT44Mx7S2tkYaE,Default Response Set,Anonymous,,,64.121.14.200,0,7/4/2015 10:25,7/4/2015 11:02,0,1,1,AEE6XFLE4YFUT,21,2,1,,,,,1,2,2,3,3,3,5,5,4,3,,4,4,3,5,6,6,6,6,6,6,6,3,6,3,4,2,3,2,1,2,1,2,3,1,3,3,3,2,5,6,1,5,4,6,5,1,1,2,6,7,6,7,4,1,1,,,,"Dr. Alex Mendez of George Washington University medical school has been working for many years with no success to find a cure for melanoma. He plans to conduct a study with upwards of 800 people, in which a mutated cold virus will be used directly on the melanoma lesions. While support from others is mixed, Dr. Mendez holds a personal attachment to this study, as his father passed away from melanoma.   ",Dr. Mendez on Melanoma ,6,5,"If this story is featured in the newspaper, I think it should be placed in the Health and Well being section.",1,2,5,5,7,3,6,2,4,4,4,3,2,4,4,4,4,1,7,7,7,1,1,,target does something neutral,11|10|6|2|1|13|7|5|4|9|15|14|16|8|3|12,,,-1
R_3MhsJe0htDeyVJQ,Default Response Set,Anonymous,,,68.109.204.182,0,7/2/2015 16:54,7/2/2015 17:03,0,1,1,A36VL9CZKKV0E0,31,1,1,,,,,1,1,1,6,5,3,4,3,5,3,,3,1,1,5,1,1,6,2,8,1,6,1,7,7,6,1,2,3,1,2,3,1,1,3,1,1,3,1,2,1,2,7,7,7,7,3,1,2,2,7,6,5,5,1,1,,,1,"Dr. Mendez published fraudulent data in a study about curing melanoma, and should be summarily executed for it.  He perpetuated an awful hoax on people of the world and should at the very least lose all funding and his capability for scientific experimentation and research.  It's fraud at its worst and its predatory and it preys on peoples emotion.",Fraudulent Research on Melanoma costs Universities thousands.,6,6,1,1,2,1,1,7,3,1,5,4,4,4,4,4,4,4,4,4,1,7,7,7,1,1,,target does something bad,16|15|9|2|5|8|1|6|11|7|10|4|13|14|12|3,,,-1
R_3OiAJxBuabygHnb,Default Response Set,Anonymous,,,155.94.195.41,0,7/2/2015 22:53,7/2/2015 23:04,0,1,1,A1T1MYJD6YSR8E,22,2,1,1,1,1,1,1,5,3,5,5,5,5,4,4,8,White/Caucasian,6,6,6,5,5,6,4,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,3,2,2,2,2,4,4,4,5,3,,5,4,4,4,4,5,5,4,5,5,1,2,I took training in United States in 2 years,,,That doctor mendez have study  the cold virus that called melanuma that can cause death.That the father of the boy is died because of the melanuma.,A1T1MYJD6YSR8E,5,5,It is featured about the virus called melanuma.,1,2,5,5,4,3,6,4,4,5,5,5,5,5,4,5,5,1,5,5,2,1,1,,target does something neutral,4|3|14|10|2|1|9|11|16|8|6|5|12|13|7|15,,,-1
R_W0XFSDPMvtjJ0GJ,Default Response Set,Anonymous,,,75.69.37.99,0,7/3/2015 9:52,7/3/2015 10:12,0,1,1,A1WG4MIL1A2564,21,1,1,,1,1,,,8,5,6,6,6,4,3,1,3,,6,1,4,5,6,8,3,2,8,3,7,1,8,2,7,3,3,3,2,2,2,1,1,3,3,1,3,1,4,3,1,7,2,7,3,2,6,2,2,6,6,6,5,1,1,,,1,Dr Mendez fabricated data showing that a new medical technique was able to improve the symptoms of a patient. When other doctors tried this technique it did not yield results.   /  / ,The crossroads of a son's memory for his father and unethical medical practice. ,5,4,News,1,2,2,4,7,3,6,3,4,4,2,3,5,3,4,4,4,1,6,7,7,1,1,,target does something bad,2|7|13|10|4|16|15|11|9|6|14|1|5|12|3|8,,,-1
R_3oZ4UUBDJLAsELp,Default Response Set,Anonymous,,,184.57.40.42,0,7/3/2015 0:48,7/3/2015 1:04,0,1,1, ADS7SG188006Z,25,2,1,1,,,,,4,3,8,5,5,4,4,4,3,,7,7,7,5,6,6,4,3,8,7,8,4,7,2,6,2,1,3,3,2,3,3,2,3,2,2,3,1,1,1,1,7,7,1,7,1,7,1,7,7,5,7,7,1,1,,,1,Not sure how to spell her name But she is a Dr. who said you had found a way to treat a rare skin disease but all the report and trails she had claim to had done over the course of time was not true. there are 100 of thosands of people of there who suffer from it and it could of helped them if it was true.So all the reports where sent back from the Council.,study on human notes,6,7,8,1,3,2,3,2,3,1,4,1,2,2,4,2,2,2,3,3,1,7,7,6,1,1,,target does something bad,5|7|10|14|1|15|11|3|9|16|13|6|8|2|12|4,,,-1
R_3kpWpfZt7toendf,Default Response Set,Anonymous,,,66.209.141.35,0,7/3/2015 22:04,7/3/2015 22:05,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
R_qEol1X1Mrg5hFxn,Default Response Set,Anonymous,,,24.180.156.170,0,7/3/2015 12:55,7/3/2015 13:12,0,1,1,APSQVMFRP6HAG,35,2,1,,,,,1,5,3,5,8,4,5,6,5,3,,6,5,4,5,5,3,4,1,4,7,6,6,8,2,8,2,3,3,2,2,2,2,1,3,3,3,3,1,1,1,1,4,5,7,6,4,4,5,4,4,4,4,4,1,1,,,,There is a clinical trial to cure melanoma by injecting lesions with a mutated cold cells.,Common Cold Could Cure Skin Cancer,5,5,"Page 2, or the Health Section",1,2,6,5,7,3,7,4,4,4,3,4,4,3,4,4,4,1,7,7,7,1,1,,target does something neutral,10|9|16|7|6|11|8|1|14|2|15|13|12|3|5|4,,,-1
R_1f3lLONr3kuFPUa,Default Response Set,Anonymous,,,67.86.38.225,0,7/3/2015 17:29,7/3/2015 18:01,0,1,1,AZYPX02LDF,62,2,1,,1,,,,3,2,5,4,5,5,6,6,3,,2,2,2,5,2,7,2,2,6,7,7,2,7,2,6,1,2,3,2,1,1,1,1,3,2,2,3,1,4,1,1,5,5,6,7,7,7,2,7,6,2,2,2,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,target does something bad,8|10|2|15|14|11|3|12|9|6|1|13|7|16|4|5,,,-1
R_1o76JIZqZnEBqNQ,Default Response Set,Anonymous,,,24.140.55.97,0,7/3/2015 2:34,7/3/2015 2:36,0,1,1,A3IB7YJHP04OHI,63,2,1,,,,,1,1,1,3,3,3,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
R_3JrrylwZ5smzCuo,Default Response Set,Anonymous,,,68.45.219.137,0,7/3/2015 17:17,7/3/2015 17:17,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
R_9SraUVmVzWSwkY9,Default Response Set,Anonymous,,,72.222.199.84,0,7/4/2015 12:32,7/4/2015 12:43,0,1,1,A31MKVJBGH3MF4,25,2,1,1,,,,,4,3,6,5,5,4,5,5,3,,3,3,3,5,5,6,3,2,6,6,7,4,7,3,7,2,3,3,2,2,3,2,1,3,3,2,2,2,2,4,2,5,6,6,7,2,2,4,4,6,6,6,5,1,1,,1,,A scientist possibly found a cure for skin cancer. The scientist hopes that due to his research in a few years this cancer will be curable. /  / The Common Cold May be the Long Sought Answer to Cancer,The Common Cold May be the Long Sought Answer to Cancer,4,6,2nd page,1,2,5,6,7,3,5,4,3,3,3,3,2,2,2,4,2,1,7,7,7,1,1,,target does something good,3|1|6|11|14|16|8|5|7|13|15|12|4|2|10|9,,,-1
R_1pLnvQmt8JredcE,Default Response Set,Anonymous,,,174.50.103.101,0,7/4/2015 2:51,7/4/2015 2:53,0,1,1,A3TG5YNIWW3WGP,25,2,1,,1,1,,,2,2,6,3,5,2,4,1,1,,6,7,7,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
R_3NFnjRGZt9Oyq5C,Default Response Set,Anonymous,,,104.156.240.171,0,7/4/2015 0:30,7/4/2015 0:41,0,1,1,MNGCOMB16,28,1,1,1,,,,,1,2,5,9,4,3,3,3,4,,3,4,5,4,4,3,4,6,6,3,7,3,4,6,1,3,2,1,3,2,2,2,1,3,3,2,1,4,1,3,4,6,6,3,6,4,1,4,2,5,6,7,3,1,1,,,1,"Dr. Alex Mendez researches melanoma, very important work. They are hoping to teach the body to heal itself by injecting a mutated cold virus into the lesions. His research has received mixed reviews as it is not proved that this will make any difference.  /  / This is personal for Mendez as his father passed away by melanoma. He wishes to prevent further death and hurt. He studied in Mexico City. ",MNGCOMB16,6,5,2nd page of science section,1,2,5,5,5,5,5,5,4,3,4,5,4,3,4,5,4,1,4,4,4,1,1,,target does something bad,13|6|7|16|9|11|5|1|15|14|4|3|12|10|2|8,,,-1
R_2xGh00n6qMbOM8b,Default Response Set,Anonymous,,,72.130.148.96,0,7/2/2015 19:10,7/2/2015 19:17,0,1,1,A2BY7C3WWO5QI0,36,2,1,1,,,,,3,3,4,4,3,3,2,2,3,,5,6,7,5,6,6,7,8,7,6,3,3,7,2,7,2,3,3,3,2,2,2,2,3,3,2,3,5,6,7,5,6,6,7,7,6,7,6,5,5,6,6,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,target does something neutral,1|6|16|13|8|7|14|10|15|3|9|4|12|2|11|5,,,-1
R_2QtTgFiaBOuRHbo,Default Response Set,Anonymous,,,165.189.21.229,0,7/3/2015 7:44,7/3/2015 7:53,0,1,1,A1OU4MUPGTBNO0,22,1,1,1,,,,,3,3,6,6,9,2,2,1,3,,6,3,2,5,5,6,6,3,8,7,7,2,7,4,7,2,3,3,3,3,3,2,1,1,3,3,1,1,1,1,1,7,7,7,7,1,7,7,1,7,7,7,7,1,1,,1,, A potential cure has been found for the skin cancer melanoma,Mela-no-more,6,6,Front of Science section,1,3,6,6,7,3,7,4,3,2,7,4,4,4,4,4,4,1,7,7,7,1,1,,target does something good,14|2|4|9|13|7|5|1|16|3|8|12|15|11|10|6,,,-1
R_1DCGfeJRLk3ur2F,Default Response Set,Anonymous,,,108.167.123.114,0,7/3/2015 10:15,7/3/2015 10:29,0,1,1,A196PK86LC0NE3,45,2,1,,,,,1,3,2,5,4,4,7,7,7,3,,6,6,6,5,6,1,3,3,6,7,6,2,7,2,6,3,3,3,2,1,3,2,1,3,3,1,3,1,4,5,1,4,7,6,6,5,1,4,5,5,6,5,7,1,1,,1,,The doctor discovered a life saving treatment for cancer. It meant a lot to her especially because of her father. The treatment is effective on a large percentage of cancer patients and could change they way cancer is treated,Life Saving Treatment In the Works,6,7,1st page,1,3,6,6,7,3,7,4,2,2,2,2,2,4,3,2,3,1,7,7,7,1,1,,target does something good,9|12|15|13|4|7|6|16|10|14|3|11|1|8|2|5,,,-1
R_ZDXkeDbGNmCd4vT,Default Response Set,Anonymous,,,24.250.34.30,0,7/3/2015 7:44,7/3/2015 7:58,0,1,1,A2PK6YFQT74QJ4,49,2,1,1,,,,,4,3,5,6,6,5,5,2,3,,5,4,2,5,5,6,2,4,7,4,4,3,6,2,7,2,2,3,3,2,3,1,2,2,2,2,3,1,2,4,1,4,6,,6,3,2,2,2,5,6,5,6,1,1,,1,,The article is about a new breakthrough treatment in melanoma which is deadly skin cancer. This treatment may save thousands of people a year. It was discovered by a researcher at George Washington University. ,Breakthough Melanoma Treatment Discovered,6,7,second page,1,2,7,6,7,3,7,4,4,4,3,3,4,4,4,4,5,1,7,7,7,1,1,,target does something good,9|7|13|15|2|1|16|8|6|3|12|10|4|14|5|11,,,-1
R_2E4uQdAqK6u80ab,Default Response Set,Anonymous,,,68.188.187.242,0,7/3/2015 8:37,7/3/2015 8:49,0,1,1,A3CZFTXS9EQSY3,39,2,1,1,,,,,3,2,5,5,4,3,2,2,3,,5,4,1,5,5,7,7,3,7,1,6,8,4,3,4,1,3,3,3,1,2,2,2,3,3,1,2,4,2,4,3,6,6,4,5,3,6,3,5,5,2,4,2,1,1,,,,"Dr. Alex Mendez, has dedicated his lifes work to trying to cure Melanoma.  Because his father passed away from it when he was younger.  They have a promising treatment but it isnt well received by some other people in the field",Dr. Alex Mendez!  Working to cure Melanoma!,5,5,3,1,3,5,6,7,3,7,4,4,4,4,7,4,4,4,4,4,1,6,6,6,1,1,,target does something neutral,1|2|5|10|14|16|3|4|9|8|12|13|6|7|11|15,,,-1
R_1puvaI01txVwYg9,Default Response Set,Anonymous,,,99.140.109.69,0,7/4/2015 15:23,7/4/2015 15:44,0,1,1,A1L2PEDS2854JH,31,2,1,,1,,,,3,2,8,9,4,2,1,4,1,,5,7,7,5,5,2,3,7,6,7,7,1,7,4,3,2,3,3,2,2,3,2,2,3,2,1,3,1,1,1,1,7,7,7,7,1,1,1,1,7,7,7,7,1,1,,1,,A research team headed by Dr. Mendez of George Washington University discovered a cure for melanoma. The cure is has proven to work in over 75% of all test cases and can possibly save thousands of lives.,George Washington University Team Discovers Cure for Deadly Skin Cancer,5,7,1,1,3,7,7,7,3,7,4,4,3,5,2,4,3,4,2,2,1,7,7,7,1,1,,target does something good,12|10|14|6|5|4|2|1|15|13|3|7|9|8|11|16,,,-1
R_1g7rK8zNDBjgJOX,Default Response Set,Anonymous,,,173.24.191.113,0,7/3/2015 19:15,7/3/2015 19:30,0,1,1, A29MVRMB9J5OX6,21,2,1,,,,,1,8,4,6,9,9,2,4,1,3,,3,2,3,5,2,2,8,7,8,4,6,3,6,4,2,3,3,3,2,2,1,2,1,3,3,1,3,1,3,5,1,7,6,7,4,3,5,1,5,6,5,3,3,1,1,,,1,"Washington, D.C. doctor who claimed to have found a more effective melanoma treatment was found to have lied. After other doctors tried his methods to no avail, Mendez admitted to falsifying his data, jeopardizing both his research career and the public perception of medical research.",DC Doctor caught in a lie: Data on cancer cure found to be falsified,4,6,1,1,4,1,6,7,3,4,3,1,1,1,6,5,4,5,5,5,1,7,7,7,1,1,,target does something bad,3|12|13|8|7|2|6|14|9|11|4|15|5|1|10|16,,,-1
R_29aVgIhDxFsslga,Default Response Set,Anonymous,,,108.18.115.52,0,7/4/2015 1:54,7/4/2015 1:58,0,1,1,A1TGSYR7H0PKEI,30,1,1,1,,,,,5,3,6,8,8,2,4,5,3,,5,4,6,5,3,7,2,2,7,4,8,2,4,2,6,1,2,3,2,2,3,1,2,3,2,3,2,6,1,5,4,6,7,2,2,1,2,1,5,7,4,7,7,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,target does something good,15|8|13|9|10|11|7|14|2|6|16|3|1|4|5|12,,,-1
R_0N6XEiAnN4yhw3L,Default Response Set,Anonymous,,,23.28.3.185,0,7/4/2015 16:31,7/4/2015 16:41,0,1,1,A8IGMJQWT1A47,43,1,1,1,,,,,3,2,5,4,2,4,5,3,3,,5,5,5,5,6,7,6,6,7,2,7,2,6,4,4,3,3,2,2,1,2,3,2,1,3,3,1,2,3,2,3,6,6,6,6,2,2,2,2,6,6,6,6,1,1,,,,Melanoma cure opinions.  Some say yes.  Some say no.  Lets see if this cold virus injection is gonna cure it.  ,Potential Cure for Melanoma,4,4,page3,1,3,4,5,6,3,6,6,2,2,3,2,6,4,4,4,4,1,7,7,7,1,1,,target does something neutral,5|11|8|6|2|9|12|7|3|10|1|15|13|14|16|4,,,-1
R_3IZcJQsq41nPuQM,Default Response Set,Anonymous,,,107.188.25.160,0,7/4/2015 6:36,7/4/2015 6:44,0,1,1, A320ZFUH4YU6JQ,26,1,1,1,,,,,6,3,8,9,5,3,3,4,1,,6,5,6,5,5,4,6,2,4,4,3,1,6,6,2,1,2,2,1,1,2,2,2,2,1,2,2,2,4,2,5,6,6,5,6,2,5,4,5,7,4,4,5,1,1,,1,,Dr. Mendez from Washington has created a cure for melanoma. Melanoma is a type of skin cancer that affects a great deal of Americans.,Melanoma Cure Discovered,5,7,2,1,2,6,7,7,3,6,6,3,2,3,3,4,3,5,2,2,1,7,7,7,1,1,,target does something good,2|16|5|13|3|12|15|10|7|14|9|1|6|4|11|8,,,-1
