V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,Q37,consent,mturk_id,demo_age,demo_gend,demo_citiz,demo_emplo_1,demo_emplo_2,demo_emplo_3,demo_emplo_4,demo_emplo_5,demo_income,demo_class,demo_educa_1,pol_party_1,pol_attitu_1,pol_attitu_2,ethnic_id,ethnic_id_TEXT,ethnic_id2,ethnic_id3,attn,TIPI_1,TIPI_2,TIPI_3,TIPI_4,TIPI_5,TIPI_6,TIPI_7,TIPI_8,TIPI_9,TIPI_10,SDO7_1,SDO7_2,SDO7_3,SDO7_4,SDO7_5,SDO7_6,SDO7_7,SDO7_8,SDO7_9,SDO7_10,SDO7_11,SDO7_12,SDO7_13,SDO7_14,SDO7_15,SDO7_16,LSI_1,LSI_2,LSI_3,LSI_4,LSI_5,LSI_6,LSI_7,LSI_8,LSI_9,LSI_10,LSI_11,LSI_12,Q63,j_training,j_training_TEXT,Q44,Q60_1,Q60_2,Q60_3,Q60_4,Q45,Q59_1,Q59_2,Q59_3,Q59_4,summary,headline,writing,include1,include2,include3,include4,include5,include6,pagenum,Q35,status,rep1,rep3,rep2,ambitious,competent,attn2,hardwork,hypo_3,hypo_2,hypo_1,hypo_4,hypo_11,hypo_12,hypo_5,similar,attention_1,attention_2,attention_3,debrief,data_yn,mturkcode,DO-BR-FL_57,DO-BR-FL_53,DO-BR-FL_125,DO-BR-FL_115,DO-BR-FL_124,DO-Q-SDO7,LocationLatitude,LocationLongitude,LocationAccuracy
R_3lskexosmxskWFm,Default Response Set,Anonymous,,,71.181.71.144,0,5/23/2016 14:19,5/23/2016 14:39,1,1,1,AVJQCYPOW6LOA,43,2,1,,1,,,,4,2,5,4,2,2,3,,4,4,5,1,6,8,3,8,3,3,6,7,2,1,1,1,1,7,7,6,4,2,1,6,1,7,6,7,7,3,3,3,3,1,3,2,3,3,2,2,3,1,1,,,,,,,1,0,0,116.753,0,"A man forged several pieces of art and sold it to a gallery and collected the cash for the forged art.He had a very harsh upbringing and even though has was talented,that talent went unnoticed and it is a shame because his life would have been different despite losing his mom so young and having to be brave at a young age.He still was raised by his dad and luckily was not put into foster care.He had the skills but chose to give up too soon.Now he pays the price with a penalty of 10 years in prison.",A tragically forged sentence to a young man's life,7,7,7,7,7,7,7,Crime ,1,4,4,4,4,3,5,3,1,4,4,4,4,4,4,4,2,7,7,7,1,1,1,FL_58,low Status,hypoformative|hypocat,,,16|8|9|2|13|6|5|11|7|12|14|3|4|15|10|1,42.97509766,-71.99659729,-1
R_3JINcbifjh71eCK,Default Response Set,Anonymous,,,76.4.72.208,0,5/23/2016 14:22,5/23/2016 14:39,1,1,1,A2I1IBMQ1J82J9,64,2,1,,,,,1,7,3,9,1,1,1,3,,5,5,5,6,3,4,8,6,7,1,8,3,6,1,2,1,2,7,7,7,7,1,2,1,2,7,7,7,7,2,3,3,1,2,2,2,1,3,2,1,3,1,1,,,,,,,1,13.008,134.75,152.736,3,"Jordan was a talented young man from the projects who found greater success in forgery than original work, and has been caught.",Artist Who Turned to Forgery Now Faces Prison,4,6,6,5,4,5,4,Local Page or Arts Section,1,1,2,7,3,7,4,3,3,4,3,3,4,1,3,2,2,7,6,6,1,1,1,FL_109,,,low Status,hypoformative|hypocat,13|2|7|8|1|3|14|9|11|15|5|10|16|6|4|12,38.02929688,-78.47669983,-1
R_3Pux2OB00Gy3L7K,Default Response Set,Anonymous,,,100.13.179.202,0,5/23/2016 14:20,5/23/2016 14:40,1,1,1,A16184N1RO5OJV,35,2,1,,,,,1,1,3,6,4,3,5,2,,6,6,5,6,2,2,3,7,7,6,6,7,7,2,3,3,3,6,5,6,5,2,1,3,2,6,6,6,6,2,3,2,3,2,3,2,2,2,3,2,2,1,1,,1,0,0,144.656,0,,,,,,Sullivan is a young artist from UCLA that recently has an exhibit about the human life and poverty. He comes from a broken home and his mother died when he was young. He was reunited with his father and he supported him through college. His arts explicitly describe his past experience and the struggle of less fortunate people. He works his way to become the youngest artist to put his art in the exhibition.,A young prodigy describes poverty and hardship through the lens of art.,4,6,6,6,6,6,6,the second page,1,2,6,2,6,6,6,3,6,3,3,3,3,3,3,3,2,7,7,7,1,1,1,FL_58,high status,hypocat|hypoformative,,,11|7|1|13|6|8|16|2|10|5|4|15|14|9|12|3,27.90029907,-82.30239868,-1
R_24UNK7cDjW5jhhT,Default Response Set,Anonymous,,,207.244.90.80,0,5/23/2016 14:20,5/23/2016 14:40,1,1,1,A36OTYLX5AT2KM,35,1,1,1,,,,,3,2,5,7,1,1,3,,4,4,5,8,7,1,8,1,6,3,8,6,8,1,1,1,1,7,7,7,7,1,1,1,1,7,7,7,7,2,3,1,2,1,2,3,2,2,3,3,3,1,1,,1,134.427,134.427,139.896,1,,,,,,Jordan Sullivan is a 27-year old artist whose work will be featured at an exhibit at the Hive Gallery in L.A. He is one of the youngest artists to have an exhibit at the prestigious Hive Gallery.,Young Talented Artist to Have an Exhibit at Prestigious Hive Gallery,7,7,7,7,7,7,7,front page,1,6,5,1,6,7,7,3,7,2,2,2,4,4,4,4,2,7,7,7,1,1,1,FL_58,high status,hypocat|hypoformative,,,11|4|9|7|3|10|2|8|13|16|1|5|6|15|14|12,38.77009583,-77.63210297,-1
R_1g7axOueS6mAQ73,Default Response Set,Anonymous,,,73.254.6.48,0,5/23/2016 14:14,5/23/2016 14:41,1,1,1, A4ISNZZSGFY1U,28,2,1,,,,,1,4,2,5,2,2,2,1,,6,5,5,6,6,7,7,8,7,2,7,2,6,1,1,1,1,7,7,7,7,1,1,1,1,7,7,7,6,2,3,3,1,1,3,3,2,3,3,1,3,1,1,,1,0.551,122.71,123.736,5,,,,,,A new artist who is from the projects in L.A is being featured in an art gallery called the Hive. His work showcases his life in the projects.  ,Fresh Young Artist,5,6,6,6,5,5,7,2,1,6,6,1,6,6,7,3,6,1,1,1,2,3,4,3,2,7,6,6,1,1,1,FL_58,high status,hypocat|hypoformative,,,16|12|4|11|9|3|10|14|15|7|2|6|1|8|5|13,47.30369568,-122.3744049,-1
R_veoUUzP8KBIHtHH,Default Response Set,Anonymous,,,104.162.196.223,0,5/23/2016 14:20,5/23/2016 14:41,1,1,1,A2395G15UPU3GO,35,2,1,1,,,,,8,4,6,1,1,1,3,,1,1,5,3,6,2,7,6,8,3,8,2,4,1,1,1,1,7,7,7,7,1,1,1,1,7,7,7,7,3,2,3,1,2,3,1,1,2,2,2,3,1,1,,1,0,0,148.142,0,,,,,,"A young, urban artist draws from his own life experiences to share his artistic vision with the world. On display at the Hive in downtown LA, Jordan Sullivan created Urban art that reflects his experiences growing up in an urban neighborhood.",Young Artist Draws on Personal Experience at the Hive in LA,7,7,7,6,5,5,7,Page 1 of the arts section/page 10 in general,1,6,7,1,6,7,7,3,7,4,4,4,4,4,4,4,2,7,7,7,1,1,1,FL_109,,,high status,hypoformative|hypocat,14|9|1|12|8|3|15|4|6|13|16|2|11|7|10|5,40.74490356,-73.97820282,-1
R_1IB3NJGXzOfWuLU,Default Response Set,Anonymous,,,216.16.117.207,0,5/23/2016 14:20,5/23/2016 14:41,1,1,1,A2Z4EI3KZJD02G,60,2,1,,1,,,,1,2,4,2,3,2,3,,4,4,5,8,2,3,7,2,8,1,7,2,7,1,1,3,1,7,7,7,4,2,2,3,3,7,5,7,5,3,2,2,1,2,2,1,1,2,1,1,3,1,1,,1,0,0,86.965,0,,,,,,"L.A. Sullivan, a young local artist, is having a showing at the Hive.  / His multimedia approach and and subject matter are drawing acclaim, / and reflect not only his hard start to life, but the advanced art education  / that give him the tools to express himself fully.",Local Artist's Early Life Inspires His  Showing at the Hive,6,6,6,6,6,7,7,first,1,6,6,2,2,6,7,3,7,4,4,4,4,4,3,3,1,7,7,7,1,1,1,FL_109,,,high status,hypoformative|hypocat,10|8|13|2|5|6|11|9|12|3|15|14|7|4|1|16,43.08389282,-96.96340179,-1
R_27pbKtVHzSwmEQG,Default Response Set,Anonymous,,,108.50.226.242,0,5/23/2016 14:25,5/23/2016 14:41,1,1,1,A3TEILK2DFCMSK,24,1,1,1,,,,,1,1,9,2,5,2,3,,1,2,5,8,1,1,8,2,6,1,8,4,8,1,1,1,1,7,7,1,7,1,1,1,1,7,7,7,7,1,3,1,3,3,1,1,2,2,2,2,3,1,1,,,,,,,1,190.723,190.723,251.09,1,A man used his talents of art to forge over 60 paintings instead of using it to create works after his showing of gritty urban/poverty paintings weren't received well by others.,"Forged Paintings Found in Man's Home, Faces Prison Time",6,5,6,7,5,7,7,front,1,1,2,5,2,4,5,3,6,3,4,4,4,4,4,4,2,7,7,7,1,1,1,FL_109,,,low Status,hypocat|hypoformative,8|10|15|6|4|2|3|5|1|13|11|7|12|9|14|16,40.42419434,-74.5522995,-1
R_0fedzRHNbOVyjmN,Default Response Set,Anonymous,,,73.193.97.217,0,5/23/2016 14:11,5/23/2016 14:41,1,1,1,A2EASYYCE5BTRX,30,2,1,1,,,,,5,4,6,2,2,1,2,,3,4,5,3,1,7,6,6,7,3,7,4,4,1,1,1,1,7,7,7,7,1,2,1,1,7,7,7,7,1,3,2,3,3,3,1,1,3,1,1,3,1,1,,,,,,,1,19.927,20.599,198.098,2,"A man named Jordan Sullivan was arrested for forging 60+ paintings and selling to galleries. He was an artist himself, having created a gritty mixed-media exhibit influenced by his upbringing in the projects, but the exhibit failed to achieve critical success, and he likely started the forgery soon after.","""Decently Talented"" Artist Arrested For Forging Works of More Talented Artists ",6,6,5,6,4,6,7,Depends on what else is happening in the world? Maybe the second page?,1,3,4,4,4,6,5,3,5,4,5,5,4,4,4,4,2,7,7,7,1,1,1,FL_109,,,low Status,hypocat|hypoformative,4|5|16|1|13|8|15|7|6|2|3|10|11|14|12|9,47.72050476,-122.2066956,-1
R_ROnbIBztgle5NRv,Default Response Set,Anonymous,,,207.255.115.160,0,5/23/2016 14:12,5/23/2016 14:42,1,1,1,A2AMC558YZRXHQ,44,2,1,1,,,,,3,3,6,2,2,3,3,,5,4,5,2,1,2,7,7,7,4,8,2,8,4,4,5,5,7,3,6,3,4,2,3,3,7,5,7,4,2,3,3,2,2,3,2,1,2,3,2,3,1,1,,1,0,0,180.733,0,,,,,,Jordan Sullivan is a talented artist who's work reflects his early years in the low income housing projects of L.A. To further his struggles his mother passed away at the age of 6. As a result his life was even more turned upside down when he went to live with his father in Portland. Sullivan triumphed by getting his BFA and MFA from UCLA. He is the youngest artist to have his work exhibited at the prestigious Hive Gallery. ,From Proverty To Prestige- An artist creates his best masterpiece-himself,6,7,6,5,6,7,7,Art and Lifestyle ,1,6,6,1,7,7,7,3,7,4,4,5,4,4,4,4,2,7,7,7,1,1,1,FL_109,,,high status,hypoformative|hypocat,5|8|9|2|6|10|1|11|16|14|7|3|15|13|4|12,39.89370728,-79.74919891,-1
R_1eJqowrI5SMg2tZ,Default Response Set,Anonymous,,,72.1.53.53,0,5/23/2016 14:25,5/23/2016 14:42,1,1,1,AH6PQTU8QFO8U,35,2,1,1,,,,,5,3,6,5,7,1,3,,5,3,5,8,1,1,8,2,7,1,8,1,8,1,1,1,1,7,7,7,7,1,2,2,4,6,5,5,6,2,2,3,3,3,2,1,1,3,1,1,3,1,1,,,,,,,1,0,0,117.674,0,"Jordan Sullivan, a struggling artist, is now facing 10 years in federal prison for forging artwork. Although he has talent as an artist, he was unable to sale his own works, and so turned to forgery and sold thousands of dollars worth of forged artwork to dealers.","When An Artist Could't Find Flattery, He Turned To Forgery",4,5,3,5,4,4,6,4,1,3,1,7,1,3,2,3,4,1,1,1,4,1,3,1,2,7,7,7,1,1,1,FL_58,low Status,hypocat|hypoformative,,,16|2|14|13|9|15|12|5|1|10|3|7|8|4|6|11,33.46420288,-80.44860077,-1
R_3Mlih7syFDGWukl,Default Response Set,Anonymous,,,174.134.143.144,0,5/23/2016 14:22,5/23/2016 14:43,1,1,1,A19ZWBQT8A3LIR,27,1,1,,,,,1,1,1,6,1,1,1,3,,1,2,5,2,2,7,6,8,6,3,4,1,3,1,1,1,1,7,7,7,7,1,1,1,1,7,7,7,7,2,2,3,2,2,2,2,1,2,2,2,2,1,2,"Bakersfield College, 2 introductory courses in journalism (<1 year)",1,184.926,184.926,196.469,1,,,,,,A 27-year-old artist who grew up in poverty in Los Angeles and Portland is opening an exhibit at a local art museum on Friday. The artist has received critical acclaim and is one of the youngest to have an exhibit featured at this museum.,Young Artist Shows 'Process of the Projects',4,5,3,4,2,4,4,Front page of Arts section,1,4,4,3,5,6,6,3,6,4,4,4,3,3,4,4,2,7,7,7,1,1,1,FL_58,high status,hypoformative|hypocat,,,11|16|4|10|14|15|9|6|1|8|7|13|2|3|5|12,35.43800354,-118.8311996,-1
R_1ONqb2TRCMCzCgo,Default Response Set,Anonymous,,,76.95.41.246,0,5/23/2016 14:30,5/23/2016 14:43,1,1,1,AVSXA6GHYN0ME,28,1,1,1,,,,,7,3,6,5,5,3,7,White/asian,4,4,5,3,6,6,6,7,3,6,7,3,6,3,5,5,4,4,4,4,4,4,3,4,5,4,4,3,4,2,2,2,2,2,1,2,2,2,3,2,2,1,1,,1,19.29,24.378,39.716,2,,,,,,A new exhibit will be opening at the Hive Gallery in downtown LA. The artist is a local one who had a tragic early life. The artist went to school at UCLA and is one of the youngest people to have an exhibit there.,Bringing the street to life,5,6,4,4,3,5,5,3,1,4,5,2,5,6,6,3,6,4,4,4,4,3,3,5,2,5,6,6,1,1,1,FL_109,,,high status,hypoformative|hypocat,16|7|12|1|3|2|10|15|9|13|4|8|6|5|14|11,34.06689453,-118.3108978,-1
R_3IQxKWfxbjBEF9u,Default Response Set,Anonymous,,,66.168.96.49,0,5/23/2016 14:33,5/23/2016 14:44,1,1,1,A1QTQISKEHWSKZ,28,1,1,1,,,,,4,3,6,5,4,5,3,,5,4,5,3,7,4,4,2,6,3,3,4,3,5,4,4,5,3,5,4,5,2,3,2,4,3,4,4,2,2,3,2,2,3,1,2,2,2,3,2,2,1,1,,1,15.192,24.953,34.92,2,,,,,,"Jordan Sullivan's work will be featured in an upcoming exhibit on Friday.  Sullivan spent 6 years in government housing and lost his mother at an early age.  He received a BFA and MFA from UCLA where he excelled.  He is a very talented artist, one of the youngest ever to have an exhibit featured at the prestigious Hive Gallery.  ",Talented Local Artist to be Honored with Exhibit,5,6,5,5,5,4,5,2,1,5,3,4,5,5,4,3,6,4,5,5,5,4,5,4,2,6,6,6,1,1,1,FL_109,,,high status,hypocat|hypoformative,6|11|3|1|13|12|15|9|4|7|10|5|14|16|8|2,35.227005,-84.88040161,-1
R_wWWBqUBLos0pWdb,Default Response Set,Anonymous,,,64.183.114.58,0,5/23/2016 14:19,5/23/2016 14:44,1,1,1,A1H72Y9Z5NJXDS,36,2,1,1,,,,,3,2,5,2,2,1,4,,4,3,5,6,1,1,7,3,7,2,7,1,8,1,1,1,1,7,7,7,7,2,1,1,2,7,1,6,7,3,2,3,2,3,2,1,1,2,2,1,3,1,1,,,,,,,1,0.959,7.428,50.914,2,"Jordan Sullivan was arrested and pleaded guilty for forging artwork. He cheated gallery owners out of thousands of dollars. He had a background as an artist, but never achieved success on his own.",Los Angeles Art Forger Pleads Guilty,6,5,6,5,4,3,5,5,1,3,2,7,1,6,6,3,6,4,3,3,4,3,3,4,2,7,7,7,1,1,1,FL_109,,,low Status,hypoformative|hypocat,3|10|14|12|5|6|15|16|9|2|1|11|8|7|4|13,34.08869934,-118.3278046,-1
R_1FKxskav7MSgR4l,Default Response Set,Anonymous,,,50.153.213.4,0,5/23/2016 14:10,5/23/2016 14:45,1,1,1,A1I3F99BZ6PWUN,35,2,1,,,,,1,3,2,8,5,5,3,3,,4,4,5,2,1,2,6,7,6,6,7,1,7,1,1,1,1,6,7,7,7,1,2,1,5,6,5,5,5,3,2,2,1,2,3,1,1,2,3,2,3,1,1,,1,0,0,106.617,0,,,,,,The work of a young urban artist is on display in LA. He has become known for his gritty depictions of poverty. Many art critics have praised his projects.,Fresh Young Artist Has L.A. Critics Buzzing,6,6,3,3,3,5,5,6,1,3,5,2,5,5,6,3,6,3,3,3,4,5,5,5,2,6,6,7,1,1,1,FL_109,,,high status,hypocat|hypoformative,15|16|5|4|10|13|11|2|12|7|8|14|6|1|3|9,42.74220276,-84.52549744,-1
R_2qyn9vxitwY952A,Default Response Set,Anonymous,,,205.173.37.132,0,5/23/2016 14:10,5/23/2016 14:45,1,1,1,A3F7XWCTV8DCVH,52,1,1,1,,,,,3,3,5,6,7,7,7,Afro-American indian,5,5,5,6,1,4,6,6,8,3,6,4,6,2,4,4,2,3,5,4,6,6,5,5,6,4,4,2,3,2,2,1,1,2,2,1,1,3,1,1,3,1,1,,,,,,,1,69.662,235.361,237.031,2,"A Los Angeles man, who lost his mother as a child and later got a BFA degree from a  California college  pleads guilty to art forgery. A earlier exhibit of his original work was poorly received financially, leading him into art forgery. He faces up to 10 years in Federal prision. ",Local artist paints himself into possible 10 year prision sentence.,5,6,6,7,7,6,6,page 2 ,1,4,2,2,3,6,3,3,4,2,2,1,4,4,4,6,2,7,7,7,1,1,1,FL_109,,,low Status,hypocat|hypoformative,5|15|12|7|9|3|11|6|16|2|10|8|13|14|4|1,30.33039856,-81.6516037,-1
R_2rTmbDxlHwd93mQ,Default Response Set,Anonymous,,,74.84.196.158,0,5/23/2016 14:39,5/23/2016 14:46,1,1,1,AA74XMNWDPBW8,27,2,1,1,,,,,6,3,8,2,2,1,3,,5,5,5,2,7,8,4,7,8,6,7,2,4,1,1,4,1,7,7,7,6,7,1,7,4,7,7,7,4,3,3,3,3,3,3,2,1,1,3,3,3,1,1,,1,0,0,40.755,0,,,,,,A young artist had a hard life. But he graduated from school and his work will now be featured at a prestigious art gallery.,Young Artist Featured at The Hive,7,7,4,5,4,6,7,Arts Page,1,6,7,1,7,7,7,3,7,4,4,4,4,4,4,4,1,7,7,7,1,1,1,FL_58,high status,hypoformative|hypocat,,,5|2|3|8|16|6|10|4|7|15|1|11|14|13|12|9,37.58399963,-77.52059937,-1
R_sA3GqRh1wFOJ6O5,Default Response Set,Anonymous,,,74.65.219.120,0,5/23/2016 14:30,5/23/2016 14:47,1,1,1,A26FQ2XNQB9RQG,29,1,1,1,,,,,4,2,6,4,5,1,4,,7,7,5,7,1,1,8,7,8,1,8,1,8,1,1,1,1,7,1,7,1,1,1,1,1,7,7,7,7,2,2,3,2,3,2,2,2,1,3,2,3,1,1,,,,,,,1,91.246,100.242,101.112,6,A man named Jordan was arrested after cops found forged art paintings in his apartment. It also spoke on how Jordan was perceived by his peers and also how he had went to school for the arts. ,Phony Talent Copies Fancy Art,6,7,3,2,1,1,6,"Local news section, police blotter ",1,4,5,3,3,5,4,3,5,1,1,1,4,3,4,4,2,7,7,7,1,1,1,FL_109,,,low Status,hypocat|hypoformative,7|3|16|8|13|14|4|11|9|6|1|12|10|15|5|2,40.67550659,-74.00469971,-1
R_12RWZ2UEtr9jU2f,Default Response Set,Anonymous,,,72.35.134.83,0,5/23/2016 14:38,5/23/2016 14:47,1,1,1,AOCX1V412ZRFC,27,1,1,,,1,,,3,2,8,3,6,2,3,,2,1,5,6,2,1,7,6,7,2,8,2,8,2,2,2,1,5,4,2,6,2,4,2,2,7,5,6,6,2,3,2,3,3,1,2,2,1,3,3,2,1,1,,1,12.265,81.311,84.5,12,,,,,,"A guy that had a rough childhood, including the death of his mother, has gwon up to become a great artist. He is one of the youngest people to exhibit at the prestigious Hive gallery on Friday at 7:00pm.",Great art from a poor childhood.,4,5,2,3,2,2,2,perserverance,1,2,7,1,6,7,6,3,7,4,4,4,4,4,4,2,2,7,7,7,1,1,1,FL_58,high status,hypoformative|hypocat,,,3|11|2|16|13|12|7|14|15|4|9|10|8|5|1|6,43.98170471,-121.2722015,-1
R_2X5TvgnJiPZtmHP,Default Response Set,Anonymous,,,68.43.31.66,0,5/23/2016 14:19,5/23/2016 14:47,1,1,1,AJALV8WOILDPA,40,1,1,,1,,,,5,3,6,2,2,2,3,,1,1,5,3,2,1,8,6,7,1,7,2,7,1,1,1,1,7,7,7,7,1,1,1,1,7,7,7,7,2,3,3,1,2,1,2,1,3,3,2,3,1,1,,1,0,0,347.538,0,,,,,,"Up and coming young artist, Jordan Sullivan, will have a new exhibit at the Hive Gallery in downtown Los Angeles. Sullivan is from south LA, and graduated from UCLA with both a BFA and a MFA.",Poverty Art Exhibit Rich in Culture at Hive Gallery,5,6,4,3,2,6,5,3,1,3,4,1,6,7,6,3,6,4,4,4,4,4,4,4,2,6,6,6,1,1,1,FL_109,,,high status,hypoformative|hypocat,7|14|12|9|1|2|6|16|10|13|5|11|8|4|3|15,42.36549377,-83.53669739,-1
R_333eklFaPgCuow3,Default Response Set,Anonymous,,,104.34.83.206,0,5/23/2016 14:19,5/23/2016 14:48,1,1,1,A2SYRFPPV9WDEG,35,1,1,,,,,1,3,2,6,1,1,1,5,,2,2,5,1,2,8,4,7,2,2,7,2,2,2,2,1,2,7,7,4,7,1,1,2,1,7,7,6,7,2,3,3,2,3,3,1,2,1,1,1,2,1,1,,1,135.372,528.3,605.647,2,,,,,,"Jordan Sullivan is a young new artist who uses different forms of media to depict urban living and poverty in Los Angeles. He comes from a poor background himself. His exhibit is called the ""Process of the Projects""",A Beautiful Ghetto,5,5,4,4,3,5,5,10,1,4,7,1,5,5,6,3,5,4,4,4,3,3,3,3,2,7,7,7,1,1,1,FL_109,,,high status,hypocat|hypoformative,1|12|16|5|13|14|8|9|10|6|3|7|15|4|11|2,34.20050049,-118.5404053,-1
R_3fOyH5Tafg9QYul,Default Response Set,Anonymous,,,12.158.110.190,0,5/23/2016 14:39,5/23/2016 14:49,1,1,1,A2U6D0T6GFXZIF,30,2,1,1,,,,,5,3,6,4,5,2,3,,5,5,5,2,1,3,6,8,7,3,7,4,8,2,3,3,3,5,5,6,6,2,3,4,3,6,5,5,5,2,2,3,2,1,3,1,1,2,2,2,2,1,1,,,,,,,1,0,0,99.075,0,A man grew up in the projects and made it through art school but ultimately failed and instead turned to forging art and was found guilty.,"Fine art forger found guilty, fined",4,3,3,3,4,2,2,arts and entertainment,1,1,1,7,1,2,4,3,3,4,4,4,4,4,4,4,2,7,7,7,1,1,1,FL_109,,,low Status,hypocat|hypoformative,15|16|2|14|1|7|5|9|12|8|4|10|13|11|3|6,33.77189636,-84.37709808,-1
R_0uODAGzjWoYpFnz,Default Response Set,Anonymous,,,66.87.116.145,0,5/23/2016 14:17,5/23/2016 14:49,1,1,1,A3QNCW3LR2AVOV,47,1,1,1,,,,,4,3,5,3,6,2,3,,3,5,5,6,2,2,6,4,4,4,7,2,4,3,4,5,5,6,6,5,3,2,3,4,3,6,7,6,5,3,2,3,3,3,3,2,1,2,2,3,3,1,1,,,,,,,1,0,0,121.322,0,"A young artist although incredibly talented, had trouble selling his own artwork. He turns to coping other more famous works of art.","Buyer Beware , abstract art beig rip off",4,5,7,6,4,3,4,8,1,3,3,6,3,5,5,3,4,3,3,3,3,3,3,3,2,7,7,7,1,1,1,FL_109,,,low Status,hypocat|hypoformative,8|10|12|15|11|1|3|6|13|14|9|7|5|4|2|16,40.81950378,-73.92089844,-1
R_1CvIiz6QzXKwrmh,Default Response Set,Anonymous,,,108.33.127.176,0,5/23/2016 14:15,5/23/2016 14:49,1,1,1,A1SJRFJWFXSDH4,30,2,1,1,,,1,,3,2,5,3,3,1,4,,6,6,5,2,6,6,6,7,4,1,8,3,3,1,2,2,1,6,7,7,7,1,1,1,1,7,7,7,7,3,3,3,2,2,3,2,1,1,2,3,2,1,1,,1,6.354,164.736,167.047,8,,,,,,"Jordan Sullivan, a UCLA graduate creating lots of buzz in the art world will be exhibiting his work at Hive Gallery. Sullivan's work is influenced by his early childhood experiences, from traumatic loss to urban poverty. He is able to artistically express an untapped raw essence of the streets",From the mean streets to the art beat,7,7,6,7,5,7,6,5,1,4,6,2,6,7,7,3,7,4,4,4,1,2,1,2,2,7,7,7,1,1,1,FL_58,high status,hypocat|hypoformative,,,13|6|9|1|7|3|8|16|10|4|5|15|2|11|14|12,28.38189697,-82.65049744,-1
R_UT82r46nZNULBW9,Default Response Set,Anonymous,,,67.8.201.15,0,5/23/2016 14:07,5/23/2016 14:50,1,1,1,A368N4HXVXSZ6I,44,2,1,1,,,,,2,3,5,1,1,1,3,,3,3,5,4,3,6,3,2,8,6,7,2,4,1,1,4,2,7,5,4,4,1,3,2,2,7,6,7,5,2,1,2,2,1,2,1,2,3,1,1,2,1,1,,1,62.218,136.659,138.019,2,,,,,,It was about a kid who's mother died and he was living in the inner city and started doing art.  Now that he is older his art in on exhibit ,Inner City kid doing big things,4,5,7,4,5,6,7,1st page,1,4,5,1,5,7,6,3,7,2,2,3,1,3,3,2,2,6,5,7,1,1,1,FL_58,high status,hypocat|hypoformative,,,5|8|6|2|13|15|3|10|11|9|1|14|16|12|7|4,28.88409424,-81.23480225,-1
R_2WG948uoHIJjFZU,Default Response Set,Anonymous,,,73.81.116.182,0,5/23/2016 14:18,5/23/2016 14:51,1,1,1,ao0i8t2ywbhvz,58,2,1,,1,,,,2,3,5,6,6,6,3,,7,5,5,7,2,2,6,6,8,6,8,2,8,4,6,6,5,7,5,5,5,5,5,7,7,5,5,5,5,3,3,3,2,2,3,2,1,2,2,1,3,1,1,,,,,,,1,18.288,146.576,148.357,13,"A poor child who was raised in public-housing in south LA by his mother, who died when he was in first grade. grew up to go to college and study art.  After his mother died, he went to live with his father.  He stayed with his father until he finished high school.  As an artist after college his work revealed the poverty he had known as a young child.  His work didn't sell, so he began forging the work of other artists to make a lot of money.",Dwelling on Poverty Doesn't Pay,4,5,5,5,5,6,7,crime page,1,6,1,7,1,5,2,3,3,4,4,4,4,1,1,1,2,7,7,7,1,1,1,FL_109,,,low Status,hypocat|hypoformative,15|9|10|8|5|12|16|2|14|4|1|3|13|7|6|11,39.96090698,-75.23100281,-1
R_2yd44TjK2bkQAGO,Default Response Set,Anonymous,,,50.196.108.13,0,5/23/2016 14:17,5/23/2016 14:52,1,1,1,A25NI7DEN0IDCI,25,2,1,1,,,,,5,3,5,4,4,4,4,,7,7,5,7,6,1,8,6,7,3,8,1,8,1,1,4,1,7,5,4,6,4,5,5,5,6,6,7,4,3,3,3,1,2,1,1,1,2,1,1,2,1,1,,1,254.791,254.791,443.534,1,,,,,,"Was about Jordan, 27 who is having an exhibition in the Hive a prestigious gallery about urban poverty. His work includes acrylics, metals, graffiti's, etc. He was born in L.A and lived in a housing program but when he was 6 his mother pass away and he was relocated with his father at Portland where he live until he graduated from high school. He is the youngest to have an exhibition in the Hive.","Urban Poverty, a surreal exhibition and the story behind it.",7,7,6,7,4,5,7,15,1,4,4,1,6,7,7,3,7,4,4,4,4,4,4,4,2,7,7,7,1,1,1,FL_58,high status,hypoformative|hypocat,,,14|11|12|10|8|7|2|4|6|3|9|16|13|5|15|1,30.06889343,-81.56210327,-1
R_1gcIaCXbCBxo6B9,Default Response Set,Anonymous,,,204.152.155.145,0,5/23/2016 14:47,5/23/2016 14:58,1,1,1,a2295h0uw8spnu,55,2,1,1,,,,,5,3,9,3,5,3,3,,4,4,5,6,1,1,6,6,6,1,7,6,7,2,4,7,5,7,2,7,4,4,2,7,7,4,2,4,2,1,3,3,3,3,3,1,1,3,1,1,3,1,1,,,,,,,1,0,0,53.511,0,A trained artist plagiarized the work of other artists to sell instead of trying to tweak his own work to make it more commercial.  ,"When buying art, it's prudent to check the provenance.",3,3,5,5,5,3,5,arts,1,3,1,5,4,4,4,3,4,3,2,2,4,4,3,3,2,7,7,7,1,1,1,FL_58,low Status,hypocat|hypoformative,,,15|2|4|12|7|9|13|14|11|8|1|16|10|5|3|6,36.88299561,-76.26100159,-1
