V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,Q1,consent,mturk_id,demo_age,demo_gend,demo_citiz,demo_emplo_1,demo_emplo_2,demo_emplo_3,demo_emplo_4,demo_emplo_5,demo_incom,demo_class,demo_educa_1,Q17_1,Q19_1,Q19_2,ethnic_id,ethnic_id_TEXT,ethnic_id2,ethnic_id3,attn,TIPI_1,TIPI_2,TIPI_3,TIPI_4,TIPI_5,TIPI_6,TIPI_7,TIPI_8,TIPI_9,TIPI_10,LSI_1,LSI_2,LSI_3,LSI_4,LSI_5,LSI_6,LSI_7,LSI_8,LSI_9,LSI_10,LSI_11,LSI_12,SDO7_1,SDO7_2,SDO7_3,SDO7_4,SDO7_5,SDO7_6,SDO7_7,SDO7_8,SDO7_9,SDO7_10,SDO7_11,SDO7_12,SDO7_13,SDO7_14,SDO7_15,SDO7_16,Q63,j_training,j_training_TEXT,Q76_1,Q76_2,Q76_3,Q76_4,Q48,Q75_1,Q75_2,Q75_3,Q75_4,Q50,summary,headline,writing,include,pagenum,Q35,age,credible,status,ambitious,attn2,hardwork,emphasis,Q78,Q80,hypo_4,hypo_11,hypo_12,hypo_5,guilt1,guilt2,guilt3,guilt4,guilt5,Q66,Q65,DO-BR-FL_15,DO-BR-FL_21,DO-Q-SDO7,LocationLatitude,LocationLongitude,LocationAccuracy
R_1KcO48LDOxPEtdn,Default Response Set,Anonymous,,,50.106.181.82,0,9/10/2015 8:14,9/10/2015 8:23,1,1,1,ABSK944CGG5N,23,2,1,1,,,,,2,1,4,1,1,1,3,,4,7,5,1,2,7,1,8,6,1,3,1,7,1,1,2,1,1,2,1,1,3,1,1,2,1,1,1,1,7,7,7,7,1,1,1,1,7,7,7,7,1,1,,,,,,,0,0,136.038,0,1,A doctor was caught fraudulently claiming to have cured skin cancer.,Fraud for the Cure,4,5,Front,1,2,4,6,6,3,6,4,3,3,3,2,2,2,7,7,1,7,7,1,1,target does something bad,hypoformative|hypocat,1|13|14|5|2|9|4|10|8|11|12|6|7|15|3|16,38.40429688,-81.97019958,-1
R_2trl66L05Dnqp83,Default Response Set,Anonymous,,,142.105.193.41,0,9/10/2015 8:26,9/10/2015 8:30,1,1,1,A10BF0XDX7SDPA,28,1,1,1,,,,,2,2,5,4,5,5,2,,4,4,5,4,4,4,4,4,4,6,6,4,4,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,5,4,4,4,5,4,5,5,4,4,4,1,1,,0,0,11.498,0,1,,,,,,"Dr mendez found out by injecting a cold virus into a melenoma(cancer) he was able to have a cure rate of 75 percent. Roughly, that is a really good outcome.",75 Percent chance of cancer cure.,4,4,health,1,2,4,6,5,,4,5,4,4,4,4,4,4,4,4,5,4,4,1,1,target does something good,hypoformative|hypocat,13|8|1|4|12|7|5|11|2|10|3|9|6|15|14|16,44.26179504,-69.82319641,-1
R_22tSM3wwyktgdxw,Default Response Set,Anonymous,,,50.255.191.153,0,9/10/2015 8:26,9/10/2015 8:35,1,1,1,A15LNJUG9Q9958,27,2,1,1,,,,,3,2,5,3,1,1,3,,1,1,5,7,3,1,7,6,6,7,8,2,6,2,3,3,3,2,3,1,3,2,3,3,3,1,2,1,1,2,7,6,6,2,2,2,2,7,7,7,5,1,1,,,,,,,0,0,58.462,0,1,"Dr. Mendez was trying to expand his research on cancer, specifically in the form of melanoma, and after completing a trial with patients who suffered from the disease, it was discovered he falsified his successful results.  /  / Headline: Victims of cancer and untruthfulness in false study ",A15LNJUG9Q9958,6,5,4th,1,5,1,1,4,3,1,4,4,4,4,4,4,4,4,4,4,5,5,1,1,target does something bad,hypoformative|hypocat,6|4|3|15|2|1|10|12|14|13|7|5|11|16|9|8,42.34240723,-71.08779907,-1
R_eIL0eto6trykvTD,Default Response Set,Anonymous,,,108.171.130.171,0,9/10/2015 8:29,9/10/2015 8:38,1,1,1,A2MGSKCPFIZIBY,31,1,1,1,,,,,5,3,6,7,7,5,3,,7,7,5,6,3,3,8,3,6,6,4,1,7,3,3,3,1,2,1,2,1,1,3,2,2,3,3,2,2,5,6,2,4,2,2,3,2,6,5,5,6,1,1,,,,,,,0,0,82.982,0,1,Dr. Mendez falsified medical data in order to show a cure for melanoma. An investigation into his research for the data was completly fabricated.,"Dr. falsifies data, still no cure for Melanoma",6,6,1st or 2nd page,1,3,1,4,7,3,2,4,5,5,3,3,3,2,2,2,5,5,5,1,1,target does something bad,hypocat|hypoformative,2|12|1|9|16|14|7|13|4|11|3|6|5|10|8|15,40.78010559,-74.06330109,-1
R_3g5SSBE8JA8af2r,Default Response Set,Anonymous,,,71.173.131.33,0,9/10/2015 8:26,9/10/2015 8:40,1,1,1,AG7Y8I6GGHYWN,63,1,1,,,,,1,4,3,4,5,5,5,3,,5,5,5,3,1,1,7,7,4,3,8,2,8,1,3,2,1,2,1,1,2,3,1,1,3,5,5,6,5,5,3,6,3,6,2,3,5,5,3,5,3,1,1,,21.964,110.66,131.84,13,1,,,,,,What appears to be a cure for melanoma has been discovered by a doctor. By injecting a cold virus into your cell it can fix melanoma saving perhaps thousands of lives a year. ,Sneeze with a cold or die with melanoma? You may get to choose. ,6,7,Page one. ,1,3,3,3,5,3,5,2,2,1,3,3,3,3,1,1,6,4,4,1,1,target does something good,hypocat|hypoformative,7|10|6|9|3|4|12|2|8|11|13|1|16|5|15|14,40.0019989,-76.68360138,-1
R_3EiZy27ICa5tEKc,Default Response Set,Anonymous,,,98.145.176.170,0,9/10/2015 8:26,9/10/2015 8:41,1,1,1,A2BZXT1OXE6USR,49,2,1,1,,,,,5,3,5,5,6,5,3,,4,2,5,4,2,2,6,7,7,6,7,2,7,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,4,6,6,6,2,3,2,5,6,6,5,6,1,1,,,,,,,0,0,105.798,0,1,Dr. Mendez falsified the data he used to support his claim that he had found a cure for melanoma.,Mendez's melanoma cure was based on falsified data.,5,5,2,1,4,1,2,7,3,2,4,3,3,4,4,4,4,2,2,4,4,5,1,1,target does something bad,hypoformative|hypocat,1|3|13|11|8|16|7|4|10|2|14|6|9|12|5|15,47.72940063,-116.7566986,-1
R_eyyWFIxM0TQ2NOh,Default Response Set,Anonymous,,,23.113.75.62,0,9/10/2015 8:26,9/10/2015 8:42,1,1,1,A2Q9ZJ26LVHU5G,25,2,1,,1,,,,3,3,8,1,1,1,3,,1,2,5,6,1,1,7,6,7,1,6,6,7,3,3,3,3,2,3,3,2,2,3,3,2,1,1,1,1,7,7,7,7,1,1,1,1,7,7,7,7,1,1,,5.842,37.821,50.047,2,1,,,,,,A doctor discovered a treatment for melanoma where you inject skin cells with a mutated cold virus. He's especially proud of this discovery because his father died from melanoma when he was a child.,Melanoma Justice,5,5,Health,1,2,6,6,7,3,7,4,3,3,4,4,4,4,5,5,1,7,7,1,1,target does something good,hypocat|hypoformative,5|15|6|1|12|2|13|8|9|16|3|11|4|10|7|14,42.69729614,-84.53029633,-1
R_27mpkKoqc3P9bDF,Default Response Set,Anonymous,,,100.13.7.217,0,9/10/2015 8:37,9/10/2015 8:50,1,1,1,A3H5XCXWSA0PQF,50,2,1,1,,,,,3,2,5,7,6,6,3,,6,6,5,6,1,1,6,7,7,7,7,1,7,2,3,3,3,2,3,3,3,2,3,3,3,1,1,1,1,6,6,6,6,6,1,1,1,6,6,6,6,1,1,,48.004,110.918,111.803,7,1,,,,,,"Dr Mendez has found a cure for melanoma, a form of skin cancer. He injects a cold into the skin tissue and the body tries to heal itself. His father was a big influence in his life. His father passed away from skin cancer as a teenager. His father always pushed him to do his best. /  / A cure for skin cancer will save many lives.",A3H5XCXWSA0PQF,6,6,1,1,2,6,6,7,3,6,4,4,4,4,4,4,4,1,1,4,6,6,1,1,target does something good,hypoformative|hypocat,2|5|4|13|11|16|12|3|10|1|8|7|14|9|6|15,28.07620239,-82.56130219,-1
R_3nusGDe2GmLiQob,Default Response Set,Anonymous,,,68.108.66.122,0,9/10/2015 8:35,9/10/2015 9:03,1,1,1,A3AZJGI9D7C0PD,35,2,1,,1,,,,3,1,6,7,7,7,3,,7,7,5,8,1,7,8,6,8,1,8,1,4,3,3,2,3,2,1,3,1,2,3,3,2,4,1,1,1,7,7,1,7,1,1,7,1,7,7,7,7,1,1,,0,0,79.156,0,1,,,,,,Dr. Alex Mendez found a way to cure Melanoma cancer by injecting mutated flu virus into melanoma afflicted areas. His own father passed away from Melanoma when he was a teenager so this discoverey was very personal to him.,Battle Won: Doctor Mendez kills melanoma,7,7,2 nd,1,4,7,7,7,3,7,4,3,3,4,4,4,4,1,1,4,7,7,1,1,target does something good,hypoformative|hypocat,7|14|16|6|3|9|15|2|11|12|4|8|13|5|10|1,36.2348938,-115.2904968,-1
R_1IyJwlxQifnoZ4b,Default Response Set,Anonymous,,,12.53.42.241,0,9/10/2015 8:53,9/10/2015 9:05,1,1,1,ARG47LD1T4XXY,29,1,1,1,,,,,4,3,6,1,1,1,3,,1,1,5,2,6,2,8,8,4,1,7,6,7,2,2,2,1,1,2,2,1,3,3,1,2,1,1,1,1,,7,7,7,1,1,7,1,7,7,7,7,1,1,,,,,,,11.358,11.358,70.164,1,1,"A doctor, whose father died of melanoma when he was a boy, falsified information in a report he submitted that claimed he had a cure for skin cancer. After other scientists attempted the same process, he admitted he didn't actually do anything.","Doctor's faked cancer cure leads to disappointment, resentment in medical world",6,7,Somewhere inside,1,2,2,3,6,3,4,4,3,3,4,4,4,4,2,2,2,4,4,1,1,target does something bad,hypocat|hypoformative,1|10|9|12|14|7|16|11|6|13|8|3|5|4|15|2,34.6190033,-98.64790344,-1
R_2frqFEUHcbjPZCJ,Default Response Set,Anonymous,,,98.194.2.173,0,9/10/2015 9:08,9/10/2015 9:19,1,1,1,AUW0CQ0T2MO0E,24,1,1,1,1,,,,6,3,5,2,2,2,4,,5,1,5,7,3,4,7,2,3,2,8,2,6,2,2,3,3,2,1,2,1,2,3,2,2,1,6,4,6,4,5,6,4,3,5,2,3,5,6,5,4,1,1,,,,,,,0,0,127.826,0,1,"Dr.Mendez states he came up with a cure for melanoma which is a form of skin cancer. After several other doctors performed similar studies on their patients, they discovered his claims to be false. After confronting Dr. Mendez, he later admitted his data was made up.",Scientific Breakthrough? or a Medical Downfall?,7,7,7,1,2,1,4,4,3,2,5,1,1,1,1,1,1,1,1,4,1,1,1,1,target does something bad,hypocat|hypoformative,2|15|1|11|13|4|9|3|14|12|6|16|8|5|7|10,29.83210754,-95.73459625,-1
R_xobKvTRunbXM6rf,Default Response Set,Anonymous,,,66.213.89.4,0,9/10/2015 9:08,9/10/2015 9:23,1,1,1,a2w5q0ivjus7y6,64,1,1,,,,,1,2,2,4,7,6,6,3,,6,7,5,3,2,6,6,6,3,7,3,8,6,2,3,3,3,1,3,2,1,3,2,2,3,4,4,3,5,5,5,6,5,6,7,7,5,6,4,4,3,1,1,,0,0,42.798,0,1,,,,,,Dr Mendez has developed a treatment for skin cancer using cold virus. He was born in Mexico to a Mexican father and American mom.,Doctor finds treatment for cancer using the common cold.,5,5,Science and Tech page,1,3,5,6,7,3,6,3,6,6,5,3,4,3,1,1,3,3,4,1,1,target does something good,hypocat|hypoformative,2|6|5|8|16|3|4|15|9|1|12|14|7|10|11|13,41.25869751,-80.82980347,-1
R_0l9uSJ4DlZiZNBL,Default Response Set,Anonymous,,,107.213.216.165,0,9/10/2015 9:16,9/10/2015 9:25,1,1,1,A3CB5YPZ1UAHVV,64,2,2,,1,,,,2,2,4,2,4,4,4,,5,5,5,6,3,4,4,6,6,2,6,1,4,2,2,2,2,2,2,2,3,2,2,2,3,6,4,4,5,6,5,6,6,2,5,2,2,5,4,6,4,1,1,,0,0,50.822,0,1,,,,,,Cure for melanoma that reduces suffering and other symptoms,A3CB5YPZ1UAHVV,7,7,Health,1,2,7,7,7,3,7,3,3,4,4,5,4,4,1,1,1,4,4,1,1,target does something good,hypoformative|hypocat,14|13|4|6|12|3|5|15|11|10|7|8|1|9|2|16,25.60319519,-80.33470154,-1
R_2vZa1plyQLrWml2,Default Response Set,Anonymous,,,207.5.141.38,0,9/10/2015 9:09,9/10/2015 9:27,1,1,1,A13QMHRY10V3XD,34,1,1,1,,,,,3,3,5,3,3,3,3,,3,3,5,4,4,2,7,4,6,3,7,3,7,2,2,3,2,3,3,2,1,2,2,2,3,1,2,4,1,3,7,5,2,2,2,3,2,7,5,6,5,1,1,,,,,,,0,0,58.84,0,1,"A doctor falsified some data. He claimed he had a cure for a type of melanoma, or skin cancer. His treatment involved injecting cold cells into the cancerous area. Doctors later found out, by practice and trying his treatment, that it did not work. /  / Headline: A promising new skin cancer treatment takes a cold turn.",A13QMHRY10V3XD,5,4,"somewhere in the business, science, and technology section.",1,1,2,4,4,3,4,4,3,3,4,4,4,3,4,3,3,4,5,1,1,target does something bad,hypocat|hypoformative,13|6|11|1|15|4|2|8|12|5|16|7|10|14|9|3,43.65890503,-70.2614975,-1
R_3EYJg8ALDF6jt3V,Default Response Set,Anonymous,,,75.136.214.162,0,9/10/2015 9:09,9/10/2015 9:30,1,1,1,A2Y39EF76MUQO7,39,1,1,,,1,,,3,2,5,5,5,3,3,,1,1,5,6,2,2,6,6,7,3,7,2,7,2,2,1,1,1,1,2,1,3,2,2,3,1,2,1,2,7,6,7,4,1,1,2,2,6,6,6,6,1,1,,,,,,,3.646,90.137,91.562,3,1,"A doctor reported that injecting melanoma with a cold virus was a viable treatment.  He published results showing how 78% of the people treated had been helped by this.  When people tried it, they failed.  He then admitted to making the whole thing up.  ",Common Cold Cures Cancer? ,6,6,3,1,2,1,1,7,3,1,4,4,5,4,4,4,4,1,1,4,4,4,1,1,target does something bad,hypoformative|hypocat,1|5|9|8|13|7|10|6|3|12|16|4|15|11|14|2,36.53649902,-82.46980286,-1
R_1hNnx75rinwDv3V,Default Response Set,Anonymous,,,173.73.69.33,0,9/10/2015 9:10,9/10/2015 9:39,1,1,1,A22JUNEG1JA8Q7,45,1,1,1,,,,,8,3,9,4,5,3,1,,5,5,5,6,2,1,7,8,6,3,7,1,7,3,2,2,1,2,2,3,1,1,3,3,2,1,5,4,1,5,5,7,4,4,6,4,5,7,6,5,4,1,1,,,,,,,0,0,83.157,0,1,"Dr Mendez falsified data in his study and treatment for Melanoma, leading other doctors to believe it worked and using it on their patients.  When the other doctors ",Doctor forges melanoma treatment data,4,3,20,1,2,4,5,5,3,4,1,4,4,4,4,4,4,1,1,3,5,5,1,1,target does something bad,hypoformative|hypocat,15|9|13|2|6|16|12|14|11|8|4|3|5|10|1|7,38.78329468,-77.12339783,-1
R_3qk4X2OvR9TwPFq,Default Response Set,Anonymous,,,222.148.130.87,0,9/10/2015 9:35,9/10/2015 9:42,1,1,1,AHRH8B0RZ8KXZ,45,1,1,1,,,,,5,3,9,2,2,2,3,,3,6,5,6,6,6,4,6,4,6,4,4,4,3,2,2,3,2,2,1,2,2,3,2,2,3,2,3,2,6,6,6,6,2,2,2,2,6,6,6,6,1,1,,0,0,29.934,0,1,,,,,,A doctor discovered a cure for melanoma based on infecting cells into sufferers.  The treatment is effective in almost 80% of patients.,Doctor avenges fathers death,5,6,1,1,2,5,5,6,3,6,4,5,5,4,4,4,4,6,5,2,6,6,1,1,target does something good,hypocat|hypoformative,16|11|15|9|3|13|5|6|12|7|8|4|14|10|2|1,35.68499756,139.7514038,-1
R_1fkEqj6gz3Yto4G,Default Response Set,Anonymous,,,66.162.90.206,0,9/10/2015 10:12,9/10/2015 10:21,1,1,1,A23ZRBKXGOL9FG,43,2,2,1,,,,,4,3,6,1,1,1,3,,1,4,5,6,3,3,6,6,6,3,6,3,6,2,3,3,3,3,3,1,1,3,2,2,2,2,2,3,2,6,6,6,6,2,2,6,3,5,5,5,6,1,1,,0,0,61.379,0,1,,,,,,"by injecting the cold virus into the skin, there is a significant reduction in melanoma in skin cancer patients",Sneeze your skin cancer away,4,5,4,1,3,7,7,6,3,6,4,3,2,4,4,4,4,5,5,3,5,5,1,1,target does something good,hypoformative|hypocat,5|2|16|10|4|7|8|11|9|14|3|1|6|12|13|15,30.2960968,-97.73690033,-1
R_bybEISlwPoVYj6B,Default Response Set,Anonymous,,,108.185.80.112,0,9/10/2015 10:12,9/10/2015 10:23,1,1,1,AVFHRN0S32V2H,33,1,1,1,,,,,6,2,6,1,1,1,2,,7,7,5,3,1,1,8,1,8,3,8,1,8,2,3,2,2,2,2,2,2,2,3,3,2,1,1,1,1,7,7,7,7,1,7,1,1,7,7,7,7,1,1,,0,0,66.336,0,1,,,,,,It was an article about how there is some successes in the treatment of melanoma.,Melano-more?,4,5,4,1,3,7,7,7,3,7,3,1,1,1,1,1,1,1,1,1,7,7,1,1,target does something good,hypocat|hypoformative,13|8|14|11|9|16|5|1|15|3|12|10|7|4|2|6,33.9230957,-118.1396027,-1
R_3nAtzptyYYPf5ZA,Default Response Set,Anonymous,,,107.192.246.9,0,9/10/2015 10:14,9/10/2015 10:26,1,1,1,A4TE7LF9CEVGA,30,2,1,,1,,,,5,3,5,2,2,2,6,,6,5,5,8,3,7,3,2,8,2,8,2,4,3,3,3,2,2,2,1,1,2,1,1,3,1,1,1,1,7,7,7,7,1,1,1,1,7,7,6,7,1,1,,,,,,,109.582,109.582,112.509,1,1,"Mendez, a doctor, found the cure for what he believed to be Melanoma (cancer) by injecting cold viruses directly into the skin legions would destroy the cells that cause the cancer. He however, falsified his data to prove these facts and ultimately was found out when other medical professionals attempted his same treatment with no results to their dismay.When confronted by these results Mendez admitted to his falsified claims. ",Falsified Cancer Cure Proves Hopeless,6,6,front,1,3,1,1,2,3,4,1,6,6,4,4,4,4,7,7,1,7,7,1,1,target does something bad,hypoformative|hypocat,14|9|13|15|2|10|1|12|16|11|3|4|7|8|6|5,39.0223999,-94.31569672,-1
R_28TaUXRg3cZEO95,Default Response Set,Anonymous,,,68.42.214.77,0,9/10/2015 10:30,9/10/2015 10:35,1,1,1,AL4THZQ97441,21,1,1,,1,,,,5,3,6,2,2,2,3,,1,5,5,2,6,7,2,3,7,6,4,3,2,2,1,1,3,3,1,1,2,1,3,2,3,6,3,2,5,5,5,3,3,5,7,4,3,6,2,7,6,1,1,,0,0,27.215,0,1,,,,,,"Dr. Mendez has found what appears to be a new cure for melanoma. If he really has, thousands of lives will be saved. This is an important discoveryy",Mendez Unmasks Melanoma,6,5,3,1,3,6,5,5,3,5,3,4,4,3,2,3,3,6,6,1,5,5,1,1,target does something good,hypoformative|hypocat,3|10|6|2|8|4|14|7|5|15|11|12|13|9|16|1,42.21670532,-83.74060059,-1
R_3JF9CCeIuwqUdO2,Default Response Set,Anonymous,,,159.118.8.119,0,9/10/2015 10:28,9/10/2015 10:41,1,1,1,A3MTAJHYHCIJK4,39,2,1,1,,,,,3,2,6,5,7,7,3,,4,4,5,7,2,2,6,3,7,1,7,2,7,2,3,2,3,2,3,3,3,2,3,3,3,2,1,2,2,2,5,3,1,1,2,5,2,,2,2,2,1,1,,,,,,,0,0,49.826,0,1,A famous doctor whose father died from melanoma falsified reports that injecting a mutated cold virus into cancerous melanoma cells would strongly reduce number of melanoma cells.,Disreputable Doctor Distorts Data Describing Disiese Destruction,6,7,3,1,3,5,6,7,3,5,4,1,2,2,1,2,2,3,3,4,4,5,1,1,target does something bad,hypocat|hypoformative,5|2|10|12|3|6|14|11|13|16|1|7|8|4|15|9,42.73939514,-112.5208969,-1
R_3QRw97eHpMxUdoG,Default Response Set,Anonymous,,,68.48.220.199,0,9/10/2015 10:42,9/10/2015 10:57,1,1,1,A1ASFTI3BV0UBQ,27,2,1,1,,,,,3,2,5,2,4,4,3,,5,4,5,7,6,3,6,6,7,2,7,2,6,2,3,3,2,1,2,1,2,3,3,2,2,2,3,5,1,4,6,6,5,2,1,2,2,5,6,6,6,1,1,,,,,,,0,0,103.544,0,1,The article was about a researcher named Mendez who fabricated data in a research on melanoma.  He claimed to have found a treatment for melanoma.  Melanoma kills thousands of people each year.  Mendez's father actually died from melanoma.  Many of Mendez's fellow researchers were upset by him falsifying his data and claiming to have found a treatment for this cancer.,Mendez Caught Falsifying Data In His Melanoma Research,6,6,1,1,3,2,3,5,3,4,5,3,4,4,4,4,4,5,5,3,7,7,1,1,target does something bad,hypoformative|hypocat,10|16|5|8|7|2|3|14|1|15|12|13|9|11|4|6,43.95979309,-83.0236969,-1
R_3D0GXIIbpMxhtnP,Default Response Set,Anonymous,,,71.89.119.151,0,9/10/2015 7:00,9/10/2015 7:03,0,1,1,A2IZV60GJFB7IB,32,2,1,1,,,,,5,3,8,3,6,5,3,,7,7,5,7,4,7,6,4,7,4,7,7,6,2,1,3,3,2,1,2,2,3,1,2,2,6,3,4,5,6,4,3,5,5,6,3,3,4,5,6,4,1,1,,,,,,,2.032,2.032,2.892,1,1,"The image would not show, the page was blank",A2IZV60GJFB7IB,4,6,?,,,,,,,,,,,,,,,,,,,,,,target does something bad,,9|2|4|8|3|12|10|15|6|14|13|5|16|1|11|7,,,-1
R_2X4GLFnyeLJj3V8,Default Response Set,Anonymous,,,108.85.160.226,0,9/10/2015 10:59,9/10/2015 11:10,1,1,1,A1POZ8CU7KPXN1,30,1,1,1,,,,,7,4,9,2,2,2,3,,4,3,5,2,7,2,3,8,7,2,7,3,7,1,3,3,1,3,3,3,2,1,3,3,2,2,3,3,1,5,6,6,6,2,2,2,2,6,5,5,6,1,1,,,,,,,0,0,61.948,0,1,Dr. Mendez falsified data on a treatment for melanoma.  His lies were discovered and presented a disappointment for the field.,Removing the cancer that is Dr. Mendez: Falsified melanoma treatment data sets back hopes of patients worldwide,6,6,2,1,4,1,3,4,3,2,4,2,3,4,3,3,3,2,2,2,5,5,1,1,target does something bad,hypoformative|hypocat,6|14|9|4|12|2|13|1|3|7|5|15|16|10|11|8,42.18899536,-87.8062973,-1
R_3IYPwO0fW0ASzi0,Default Response Set,Anonymous,,,99.5.203.51,0,9/10/2015 11:01,9/10/2015 11:18,1,1,1,A3MRB8TFD1IUS6,37,1,1,,,,,1,2,2,4,3,5,3,3,,2,2,5,3,4,6,7,7,8,6,6,3,6,3,3,2,2,1,3,3,3,2,3,3,2,1,1,1,1,6,7,6,6,1,1,2,2,7,6,6,5,1,1,,0,0,204.112,0,1,,,,,,Doctor Mendez has found a treatment for skin cancer that can save 78% of the people who suffer from it. He was driven by the death of his father from cancer when he was 2.,Life saving Melanoma treatment on horizon.,6,7,first page,1,2,6,6,7,3,7,4,3,3,3,3,3,3,3,3,2,5,5,1,1,target does something good,hypoformative|hypocat,10|3|7|8|11|12|16|14|2|15|5|1|6|9|4|13,30.08309937,-81.86299896,-1
R_25sBavJ3ltrOmDs,Default Response Set,Anonymous,,,173.172.178.143,0,9/10/2015 11:00,9/10/2015 11:18,1,1,1,A19L1MV080K5FU,68,2,1,,,,,1,6,4,6,7,6,6,3,,3,2,5,8,3,3,8,1,8,1,8,1,7,2,3,3,3,3,3,1,1,3,1,1,3,4,4,6,6,3,1,5,1,7,7,7,7,1,1,1,1,1,1,,9.829,30.718,74.285,3,1,,,,,,"A scientist has made a medical breakthrough which may help cure melanoma, a form of cancer which kills 10,000 people annually. By using a mutated cold virus, the cancer has been eliminated in many test patients. The scientist lost his own father to melanoma when he was young.",Has Science Defeated Melanoma?,3,3,Health & Science ,1,2,5,5,6,3,6,2,2,4,6,2,2,2,1,1,4,2,2,1,1,target does something good,hypoformative|hypocat,14|13|10|11|2|9|8|6|4|15|12|3|7|16|1|5,32.95129395,-96.7154007,-1
R_2BmSdOIuvBGZ67o,Default Response Set,Anonymous,,,70.26.85.220,0,9/10/2015 11:02,9/10/2015 11:26,1,1,1,A2U2HC38IZKZFC,25,2,1,,1,,,,3,3,6,1,2,2,3,,5,5,5,7,3,7,4,6,6,2,1,7,6,2,3,2,1,2,3,2,1,2,3,3,2,2,2,1,6,6,6,6,2,2,1,2,1,5,5,5,6,1,1,,,,,,,5.323,54.209,71.808,5,1,"Dr. Mendez lied about having a cure for Melanoma. It's especially sad because his father died from Melanoma, and this is probably some psychological thing. The cure he proposed for the disease didn't work, and he lied about his research. ",Mela-no-no: Doctor Caught In Cancer Cure Hoax,6,6,7,1,4,2,3,3,3,4,3,1,1,4,3,3,3,4,4,1,6,6,1,1,target does something bad,hypocat|hypoformative,5|11|1|12|16|13|4|15|14|7|2|9|6|8|10|3,43.66549683,-79.43779755,-1
R_yR6KlQP89j6Uiel,Default Response Set,Anonymous,,,68.104.52.179,0,9/10/2015 11:21,9/10/2015 11:35,1,1,1,A3V0ECSC892EW9,27,2,1,1,,,,,2,2,4,4,5,4,1,,5,3,5,4,6,6,3,4,6,3,7,6,4,2,3,2,1,2,2,3,2,1,2,3,2,4,3,3,4,4,3,5,4,5,5,6,5,3,5,6,6,1,1,,4.902,10.725,30.012,3,1,,,,,,I would say that the article about skin diesease sounds like something-Very serious.67% of people can die from melanoma says alot.It talked about people dieing even as young as a teen which is very young.,Care for your skin or scare from your skin,6,5,4,1,5,4,3,4,3,5,5,4,3,3,5,3,5,4,5,4,3,5,1,1,target does something good,hypoformative|hypocat,6|1|10|15|7|13|5|14|16|11|12|4|3|8|9|2,36.14430237,-115.2794037,-1
R_3PTaStXb8gyO7Io,Default Response Set,Anonymous,,,174.61.234.132,0,9/10/2015 11:25,9/10/2015 11:38,1,1,1,A29E32MWE9CE40,36,1,1,1,,,,,5,3,6,1,1,1,3,,4,4,5,6,1,2,7,7,7,4,6,1,6,2,3,3,3,3,2,1,1,3,1,1,2,1,1,1,1,7,7,7,1,1,1,1,1,7,7,7,7,1,1,,,,,,,0,0,94.015,0,1,That a doctor committed fraud.  he completely falsified all his documents and reasearvh studies.  he claimed he had a cure for melenoma (cancer).  He lied about it all.  Its very sad because this gave many people flase hope. ,Big time doctor falsified cancer cure,4,6,4,1,3,2,2,5,3,2,4,4,4,4,4,4,4,6,5,1,6,6,1,1,target does something bad,hypoformative|hypocat,10|9|6|4|3|2|15|11|16|14|5|12|8|13|7|1,47.63439941,-122.3422012,-1
R_2Brs1kiemjKGdMu,Default Response Set,Anonymous,,,76.26.105.11,0,9/10/2015 11:47,9/10/2015 11:55,1,1,1,A300RDXQAYZ6VR,33,1,1,1,,,,,2,2,6,1,4,1,3,,5,4,5,6,2,1,7,6,7,2,7,6,8,3,2,2,1,1,3,2,1,1,2,2,2,1,2,4,1,7,7,1,7,1,2,1,2,6,6,7,7,1,1,,0,0,33.271,0,1,,,,,,"Researchs recently discovered that we may have discovered the cure for melanoma, which is a skin cancer that kills more than 10,000 people each year. ",Is skin cancer solved? Research may say yes. ,6,6,3,1,2,6,6,6,3,6,4,4,4,4,4,4,4,5,5,2,7,7,1,1,target does something good,hypocat|hypoformative,13|14|6|4|10|2|3|9|5|11|7|16|15|8|12|1,35.14039612,-106.4877014,-1
R_1JDWN2dktpcLWbb,Default Response Set,Anonymous,,,184.191.56.151,0,9/10/2015 12:08,9/10/2015 12:17,1,1,1,A3CBQ1VIB80UBF,40,2,1,1,,,,,6,3,5,2,3,2,7,asian/white ,5,4,5,2,6,6,7,6,7,2,4,6,4,3,2,3,2,2,3,2,1,1,1,2,3,1,1,1,1,7,7,7,7,1,1,1,1,7,7,7,7,1,1,,,,,,,0,0,52.721,0,1,"Dr. Mendez wrote a study indicating that injecting cold virus (?) directly into melanoma affected areas caused one's body to cure itself due to reactivity to the injection.  Once other physician attempted this cure, they came to realize it had no effect whatsoever.  Dr. Mendez admitted to the fraud he perpetuated on the medical community, especially surprising as his own father, who he stated was an idol of sorts, died of melanoma. ",Miracle Melanoma Cure Physician Admits to Fraud ,4,6,Health section,1,4,3,4,5,3,4,4,4,4,5,6,4,4,3,5,3,7,7,1,1,target does something bad,hypocat|hypoformative,9|15|3|12|8|10|7|11|14|4|2|16|1|6|5|13,30.00999451,-90.16280365,-1
