V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,Q37,consent,mturk_id,demo_age,demo_gend,ethnic_id,ethnic_id_TEXT,ethnic_id2,ethnic_id3,attn,SDO7_1,SDO7_2,SDO7_3,SDO7_4,SDO7_5,SDO7_6,SDO7_7,SDO7_8,SDO7_9,SDO7_10,SDO7_11,SDO7_12,SDO7_13,SDO7_14,SDO7_15,SDO7_16,Q65,Q89_1,Q89_2,Q89_3,Q89_4,Q87,Q67,Q69,Q71,Q73,Q75,Q77,Q79,Q81,Q83,Q88,Q88_1,Q88_2,Q88_3,Q88_4,Q86,Q90,Q92,Q94,Q96,Q106,Q98,Q100,Q102,Q104,Q44,Q60_1,Q60_2,Q60_3,Q60_4,Q35,status,attn2,hypo_3,hypo_2,hypo_1,hypo_4,hypo_11,hypo_12,hypo_5,debrief,data_yn,mturkcode,DO-BR-FL_57,DO-BR-FL_124,DO-Q-SDO7,LocationLatitude,LocationLongitude,LocationAccuracy
R_PGJrTf7OJZojYwF,Default Response Set,Anonymous,,,98.4.245.33,0,3/8/2018 17:03,3/8/2018 17:08,0,1,1,A2BOWE2IOS81SH,26,1,3,,3,3,5,2,4,4,3,6,7,1,6,1,2,2,3,5,7,6,5,1,0,0,6.007,0,1,4,3,4,4,4,5,5,5,4,1,0,0,9.603,0,1,4,3,3,3,4,2,3,2,3,1,0,0,7.799,0,1,4,3,4,4,4,4,4,3,4,1,1,,FL_58|FL_129,Zack Yusef|Latino|project artist,13|4|7|5|8|14|9|6|1|11|2|3|15|10|16|12,,,-1
R_1CqgGH4YqV9Vkel,Default Response Set,Anonymous,,,184.101.226.9,0,3/8/2018 17:03,3/8/2018 17:08,0,1,1,A30V8858N0WEW,40,1,3,,2,7,5,2,4,4,2,7,4,7,5,5,5,7,6,7,7,7,2,1,0,0,18.475,0,1,6,3,4,4,4,5,4,5,5,1,18.375,18.375,19.853,1,1,6,3,4,4,4,4,4,4,4,1,5.089,22.54,23.67,5,1,6,3,4,4,4,4,4,4,4,1,1,,FL_129|FL_58,Zack Yusef|Latino|project artist,13|15|10|7|8|11|1|9|6|12|5|14|3|4|2|16,,,-1
R_1DtFpR2f9DAjtWi,Default Response Set,Anonymous,,,24.217.254.163,0,3/8/2018 17:31,3/8/2018 17:38,0,1,1,A2MQGU4NZZ8V0H,37,1,3,,1,2,5,1,1,1,1,1,7,7,7,7,7,7,7,7,1,7,1,1,0,0,15.137,0,1,4,3,4,4,4,4,5,5,4,1,0,0,17.2,0,1,4,3,4,4,4,3,3,3,3,1,0,0,25.848,0,1,4,3,4,4,4,4,4,4,4,1,1,,FL_129|FL_58,project artist|Zack Yusef|Latino,16|5|11|4|15|3|6|1|14|12|2|10|9|8|7|13,,,-1
R_1FRDB3Gd5qHJ1Q0,Default Response Set,Anonymous,,,165.124.144.154,0,3/13/2018 11:19,3/13/2018 11:21,1,1,1,kaylenetest,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1.627,0,1,,,,,,,,,,1,0,0,2.73,0,1,,,,,,,,,,1,2.319,2.319,3.643,1,1,,,,,,,,,,1,,1,FL_58|FL_129,project artist|Latino|Zack Yusef,10|2|16|9|8|7|13|15|5|12|1|11|14|3|4|6,42.05859375,-87.68450165,-1
R_OcFscue05BvH1tv,Default Response Set,Anonymous,,,130.68.183.6,0,3/13/2018 11:34,3/13/2018 11:36,1,1,1,AIT7N2X5JCHPA,20,1,3,,5,5,5,2,3,3,4,5,3,3,4,2,3,4,3,2,3,4,2,1,0,0,1.29,0,1,4,3,4,5,4,5,4,3,4,1,0,0,5.961,0,1,5,3,4,3,4,5,3,4,4,1,0,0,1.462,0,1,5,3,4,5,4,4,4,3,5,1,1,1,FL_129|FL_58,Latino|project artist|Zack Yusef,12|11|15|16|2|5|14|6|7|1|13|9|8|4|10|3,40.84669495,-74.19999695,-1
R_3fB4P2L7stJN2N4,Default Response Set,Anonymous,,,47.187.9.124,0,3/13/2018 11:35,3/13/2018 11:37,1,1,1,A3PC7DYXJW4I2Z,22,1,3,,5,4,5,3,5,2,6,3,4,6,3,2,5,3,2,4,5,4,4,1,0,0,1.315,0,1,5,3,5,2,4,5,2,4,5,1,0,0,1.697,0,1,6,3,5,3,2,5,2,4,4,1,0,0,1.569,0,1,5,3,6,2,5,6,3,4,5,1,1,1,FL_58|FL_129,Latino|project artist|Zack Yusef,10|12|4|3|16|8|14|5|13|7|9|6|1|2|15|11,32.92340088,-97.08100128,-1
R_zehFnVYcY5OHt7j,Default Response Set,Anonymous,,,96.18.136.29,0,3/13/2018 11:34,3/13/2018 11:37,1,1,1,A20WI3VW3CBOWN,27,2,3,,4,5,5,1,1,1,1,6,6,6,6,1,1,1,1,6,6,6,6,1,0,0,6.829,0,1,4,3,5,4,4,5,3,3,3,1,0,0,8.771,0,1,3,3,3,4,4,3,4,4,3,1,0,0,11.236,0,1,3,3,3,4,3,3,3,3,4,1,1,1,FL_129|FL_58,Zack Yusef|Latino|project artist,14|5|3|8|15|7|4|10|12|1|11|16|6|2|9|13,36.70280457,-96.95749664,-1
R_25ucpUq9SjfaWt5,Default Response Set,Anonymous,,,66.222.62.105,0,3/13/2018 11:34,3/13/2018 11:37,1,1,1,AB5IVPS4OP9M8,29,1,3,,2,2,5,5,5,5,5,4,3,4,3,4,3,5,5,5,4,4,4,1,0.705,2.665,10.922,4,1,4,3,4,4,4,4,4,4,4,1,1.385,13.89,14.821,11,1,5,3,4,4,4,4,4,4,3,1,0.718,18.299,28.279,15,1,5,3,2,2,2,2,2,2,2,1,1,1,FL_58|FL_129,Zack Yusef|Latino|project artist,5|11|12|7|2|6|16|15|4|13|10|1|3|9|14|8,42.83389282,-71.77449799,-1
R_2BeNO3hTQlh6f5O,Default Response Set,Anonymous,,,177.43.15.127,0,3/13/2018 11:34,3/13/2018 11:37,1,1,1,A2DVZVTZOCUUB,39,1,3,,1,1,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,0,0,19.94,0,1,4,3,4,4,4,4,4,4,4,1,0,0,2.591,0,1,4,3,4,4,4,4,4,4,4,1,0,0,18.876,0,1,4,3,4,4,4,4,4,4,4,1,1,1,FL_58|FL_129,Zack Yusef|project artist|Latino,6|11|16|7|8|9|13|5|4|1|14|15|10|12|3|2,-8.050003052,-34.8999939,-1
R_1BPq6AkuGDfPVF6,Default Response Set,Anonymous,,,67.8.168.70,0,3/13/2018 11:34,3/13/2018 11:38,1,1,1,A23KAJRDVCVGOE,39,1,2,,6,7,5,6,5,3,6,5,5,6,4,2,3,6,5,5,7,5,2,1,23.588,23.588,24.003,1,1,2,3,8,2,2,2,4,5,4,1,1.479,13.505,24.234,2,1,5,3,3,3,1,7,7,7,6,1,1.51,1.51,25.172,1,1,3,3,2,2,1,2,3,2,3,1,1,1,FL_58|FL_129,Latino|project artist|Zack Yusef,6|1|15|10|14|2|9|7|12|11|8|16|5|4|13|3,28.38989258,-81.43659973,-1
R_2dopr9n7HoIt5OJ,Default Response Set,Anonymous,,,98.17.23.36,0,3/13/2018 11:35,3/13/2018 11:38,1,1,1,A3VZJ2T28HAQ2A,23,1,3,,5,4,5,6,5,4,3,4,4,4,5,5,6,5,6,6,5,4,3,1,0,0,1.034,0,1,5,3,5,3,6,5,5,6,7,1,2.197,2.584,3.802,2,1,5,3,6,5,6,5,6,4,6,1,0,0,1.264,0,1,5,3,5,6,4,4,5,4,6,1,1,1,FL_58|FL_129,Latino|project artist|Zack Yusef,12|6|13|8|2|15|3|16|1|5|14|4|10|7|9|11,31.19299316,-83.84339905,-1
R_1n2czWHa3VY7PhF,Default Response Set,Anonymous,,,70.21.181.41,0,3/13/2018 11:34,3/13/2018 11:38,1,1,1,A2LL1VFLE7Q4SE,27,2,3,,3,4,5,1,1,1,1,6,7,6,7,1,6,1,1,7,6,7,7,1,0,0,21.408,0,1,5,3,5,5,5,4,5,5,5,1,0,0,13.714,0,1,7,3,5,4,4,6,6,6,5,1,0,0,23.746,0,1,6,3,3,3,3,2,2,2,2,1,1,1,FL_129|FL_58,Zack Yusef|project artist|Latino,16|10|14|2|7|9|15|6|4|3|11|5|13|1|12|8,40.61990356,-74.42739868,-1
R_xEhnCjUTfiEMloZ,Default Response Set,Anonymous,,,50.202.186.238,0,3/13/2018 11:34,3/13/2018 11:38,1,1,1,A2Y4RX286ZR5PX,34,1,3,,6,6,5,2,2,5,2,6,5,6,6,2,5,2,2,5,6,5,5,1,0,0,10.988,0,1,2,3,3,3,3,3,3,3,3,1,0,0,18.948,0,1,6,3,4,4,4,4,4,4,2,1,0,0,23.416,0,1,5,3,1,1,1,1,1,1,1,1,1,1,FL_129|FL_58,project artist|Latino|Zack Yusef,15|16|4|11|8|14|2|12|9|1|7|5|10|3|13|6,40.78430176,-74.80599976,-1
R_3LYn87IKnPycBwO,Default Response Set,Anonymous,,,98.125.78.144,0,3/13/2018 11:35,3/13/2018 11:38,1,1,1,A2P18KT7WGSZA4,33,2,2,,5,4,5,2,2,4,2,6,6,2,3,2,6,2,2,6,6,6,6,1,0,0,16.097,0,1,5,3,4,4,4,4,4,4,4,1,0,0,18.672,0,1,6,3,4,4,4,3,3,3,3,1,0,0,15.297,0,1,4,3,4,4,4,4,4,4,4,1,1,1,FL_129|FL_58,Zack Yusef|Latino|project artist,8|9|13|5|3|6|11|10|14|4|1|2|15|12|7|16,47.81730652,-122.530304,-1
R_pFqBBaK3yfbqY1P,Default Response Set,Anonymous,,,204.210.245.184,0,3/13/2018 11:35,3/13/2018 11:38,1,1,1,AZHAEAUN4XD7J,28,2,3,,5,5,5,2,2,2,2,6,6,3,5,2,2,3,2,6,7,6,6,1,0,0,12.282,0,1,4,3,4,4,4,3,3,4,4,1,0,0,16.677,0,1,6,3,4,4,4,3,3,4,4,1,0,0,15.025,0,1,4,3,4,4,4,4,4,4,3,1,1,1,FL_58|FL_129,Latino|Zack Yusef|project artist,12|16|5|11|14|13|2|4|10|9|1|7|3|6|8|15,40.28269958,-83.05590057,-1
R_AvrUCcKQF8dWKTn,Default Response Set,Anonymous,,,74.76.176.196,0,3/13/2018 11:34,3/13/2018 11:38,1,1,1,ABVLH4KP7DKNV,23,2,3,,1,1,5,1,1,1,1,7,7,7,7,1,7,1,1,7,7,7,7,1,0,0,7.05,0,1,5,3,4,4,4,4,3,4,4,1,0,0,27.273,0,1,6,3,2,2,3,4,4,4,4,1,0,0,13.613,0,1,5,3,4,4,4,4,2,2,3,1,1,1,FL_129|FL_58,Latino|project artist|Zack Yusef,7|11|14|12|3|13|6|10|8|1|15|5|2|4|16|9,42.71609497,-73.81580353,-1
R_3LcoZdKruwpmUmL,Default Response Set,Anonymous,,,96.249.1.72,0,3/13/2018 11:34,3/13/2018 11:38,1,1,1,A26SF9CTNKKBYB,33,1,3,,3,4,5,1,1,1,1,7,7,1,7,1,1,1,1,7,7,7,7,1,5.078,17.826,24.517,5,1,3,3,4,4,4,2,1,1,1,1,2.927,6.896,13.614,4,1,4,3,1,1,1,1,1,1,1,1,3.008,13.969,27.723,3,1,5,3,2,2,2,1,1,1,1,1,1,1,FL_129|FL_58,Zack Yusef|project artist|Latino,5|10|9|12|6|13|8|16|15|2|14|11|3|1|7|4,43.05110168,-73.40110016,-1
R_1IZyBadT9qVnfx4,Default Response Set,Anonymous,,,75.138.219.12,0,3/13/2018 11:34,3/13/2018 11:38,1,1,1,A3PK3Z1LPKK4KV,33,2,3,,6,6,5,4,5,4,5,5,5,5,2,5,6,5,5,4,2,3,3,1,7.523,7.523,8.233,1,1,4,3,3,3,3,3,3,3,3,1,12.612,12.612,14.074,1,1,5,3,4,3,3,4,4,4,4,1,4.01,5.011,12.539,2,1,4,3,3,3,3,3,3,3,3,1,1,1,FL_129|FL_58,Latino|project artist|Zack Yusef,1|13|9|7|16|5|10|4|14|15|6|3|8|11|12|2,35.28689575,-79.17970276,-1
R_vjEWwQmzHNA47oR,Default Response Set,Anonymous,,,71.71.90.54,0,3/13/2018 11:34,3/13/2018 11:38,1,1,1,AUZBKS5UI3MXB,28,1,3,,1,1,5,1,1,1,1,7,7,7,7,1,1,1,1,7,7,7,7,1,0,0,16.761,0,1,1,3,8,1,1,1,1,1,1,1,0,0,20.327,0,1,5,3,1,1,1,1,1,1,1,1,0,0,28.347,0,1,7,3,4,4,4,4,4,4,4,1,1,1,FL_129|FL_58,project artist|Latino|Zack Yusef,6|8|16|1|11|5|2|12|15|10|4|7|13|9|3|14,36.12420654,-80.63510132,-1
R_sXvpX0Ug7b9MwH7,Default Response Set,Anonymous,,,170.97.167.69,0,3/13/2018 11:35,3/13/2018 11:38,1,1,1,A3J2UG22S8BIW4,33,1,3,,6,3,5,1,2,4,1,4,6,6,7,1,3,2,3,7,6,7,5,1,0,0,13.076,0,1,5,3,2,3,3,4,5,5,5,1,16.77,17.265,23.823,3,1,6,3,5,4,4,5,5,5,5,1,4.572,20.877,22.269,9,1,5,3,2,2,2,2,2,2,2,1,1,1,FL_58|FL_129,Zack Yusef|Latino|project artist,8|14|1|9|7|10|12|6|13|2|4|3|15|11|16|5,38.89509583,-77.03639984,-1
R_1JXf5uyoxGhzVaA,Default Response Set,Anonymous,,,146.129.249.2,0,3/13/2018 11:34,3/13/2018 11:39,1,1,1,A2RK260P2QPKV4,26,2,3,,3,2,5,1,2,1,2,1,7,2,6,1,1,1,2,1,1,6,6,1,9.611,9.611,10.021,1,1,3,3,2,2,2,1,2,2,1,1,0,0,11.908,0,1,4,3,2,3,3,2,2,2,2,1,17.337,17.337,19.345,1,1,3,3,4,4,4,3,3,3,3,1,1,1,FL_58|FL_129,project artist|Latino|Zack Yusef,16|6|15|9|2|4|12|5|1|14|7|13|3|10|8|11,47.61019897,-122.3042984,-1
R_1ePHFy5U53vS3N8,Default Response Set,Anonymous,,,216.49.4.137,0,3/13/2018 11:35,3/13/2018 11:39,1,1,1,A2N0C5I6ZHNWV,28,1,3,,4,5,5,1,1,2,1,5,7,5,5,1,2,2,4,4,6,5,4,1,0,0,12.062,0,1,4,3,3,3,3,3,4,3,3,1,0,0,7.86,0,1,3,3,5,4,5,5,3,4,3,1,0,0,11.145,0,1,3,3,2,2,2,2,1,2,2,1,1,1,FL_58|FL_129,Zack Yusef|Latino|project artist,6|14|4|7|9|15|1|5|10|16|2|12|8|11|3|13,41.04150391,-76.65070343,-1
R_eUTybs3vtzflQwF,Default Response Set,Anonymous,,,162.119.232.106,0,3/13/2018 11:34,3/13/2018 11:39,1,1,1,A27CNO4K5K6V5R,25,1,4,,7,7,5,1,1,1,1,5,5,5,5,1,1,2,1,5,5,5,6,1,0,0,12.09,0,1,4,3,4,4,4,4,4,4,4,1,12.182,12.182,13.112,1,1,4,3,5,4,1,1,1,1,1,1,0,0,29.507,0,1,3,3,4,4,4,4,4,4,4,1,1,1,FL_58|FL_129,Latino|project artist|Zack Yusef,15|7|13|1|9|12|8|11|2|6|5|4|14|3|16|10,34.14700317,-118.1391983,-1
R_1LYcQtCVazoyVWX,Default Response Set,Anonymous,,,174.48.12.166,0,3/13/2018 11:34,3/13/2018 11:39,1,1,1,A1FSPD1LIOXCN1,32,2,3,,4,3,5,1,1,1,1,6,6,6,6,1,1,1,6,6,6,6,6,1,0,0,13.048,0,1,5,3,4,4,4,4,4,4,4,1,31.374,33.846,34.438,3,1,5,3,4,4,4,4,4,4,4,1,26.665,27.064,28.649,2,1,6,3,3,3,3,2,2,2,2,1,1,1,FL_58|FL_129,Latino|project artist|Zack Yusef,8|1|11|14|9|15|3|16|6|12|10|7|2|13|5|4,26.18400574,-80.13379669,-1
R_UJCTUh2hvteoVIl,Default Response Set,Anonymous,,,73.37.114.204,0,3/13/2018 11:34,3/13/2018 11:39,1,1,1,A1YXQDZYCKILTT,37,2,3,,7,4,5,1,1,1,2,7,7,7,7,1,1,1,1,7,7,7,7,1,0.868,16.424,17.943,3,1,4,3,3,3,2,3,3,3,3,1,13.091,13.091,14.59,1,1,5,3,5,4,5,4,5,4,5,1,27.318,27.78,28.261,2,1,4,3,3,4,4,4,5,4,5,1,1,1,FL_129|FL_58,project artist|Latino|Zack Yusef,4|8|7|10|14|5|11|2|3|15|9|12|6|13|1|16,45.53770447,-122.6006012,-1
R_2t4J8N8kPVRAoBd,Default Response Set,Anonymous,,,73.0.155.123,0,3/13/2018 11:34,3/13/2018 11:39,1,1,1,AQ5KOKZQSZU0B,29,2,3,,4,7,5,1,1,1,1,7,7,7,7,1,1,1,1,7,7,7,7,1,0,0,13.89,0,1,4,3,4,4,4,5,5,5,5,1,0,0,12.82,0,1,4,3,3,4,4,3,3,3,3,1,0,0,21.692,0,1,4,3,4,4,4,2,1,2,2,1,1,1,FL_129|FL_58,Latino|Zack Yusef|project artist,4|13|2|10|3|1|15|6|16|9|14|12|8|7|5|11,26.72000122,-80.07019806,-1
R_2sb7T1URAd4LQm4,Default Response Set,Anonymous,,,180.94.85.132,0,3/13/2018 11:34,3/13/2018 11:39,1,1,1,A2CENWTN3188G6,30,2,3,,2,2,5,2,3,3,3,3,7,3,7,2,7,7,1,7,7,7,7,1,0,0,17.262,0,1,5,3,3,3,3,3,3,3,3,1,0,0,25.097,0,1,5,3,3,3,3,3,3,3,3,1,0,0,25.084,0,1,6,3,3,3,3,3,3,3,3,1,1,1,FL_129|FL_58,Zack Yusef|Latino|project artist,2|3|4|7|5|6|15|8|10|11|13|12|1|9|14|16,0,0,-1
R_3HtRi09iNisLRqK,Default Response Set,Anonymous,,,68.197.247.13,0,3/13/2018 11:34,3/13/2018 11:39,1,1,1,A1RH3X41J9J05R,52,1,3,,3,5,5,2,1,1,1,7,7,7,7,2,2,2,2,6,6,6,6,1,0,0,20.247,0,1,4,3,4,4,4,4,5,5,5,1,0,0,16.139,0,1,6,3,4,4,4,4,4,4,4,1,0,0,16.17,0,1,5,3,4,4,4,3,4,3,3,1,1,1,FL_58|FL_129,Zack Yusef|Latino|project artist,1|5|10|14|3|13|11|16|12|9|15|7|2|8|4|6,40.67599487,-73.96289825,-1
R_2wc0yXsmKRULb6e,Default Response Set,Anonymous,,,98.118.46.225,0,3/13/2018 11:34,3/13/2018 11:39,1,1,1,A3DB11T127QKJF,27,1,3,,2,1,5,2,2,5,5,4,7,5,4,3,4,3,3,6,4,4,3,1,0,0,20.842,0,1,4,3,4,4,4,4,4,4,4,1,0,0,14.466,0,1,4,3,4,4,4,4,4,4,4,1,0,0,71.164,0,1,2,3,4,4,4,3,3,3,4,1,1,1,FL_58|FL_129,Zack Yusef|Latino|project artist,1|9|12|2|16|6|7|8|4|11|3|5|14|10|13|15,42.56530762,-71.17449951,-1
R_1Nb2iEW0j3ia3uT,Default Response Set,Anonymous,,,216.131.22.250,0,3/13/2018 11:34,3/13/2018 11:39,1,1,1,A204JAK7QRDWVM,25,1,3,,1,1,5,1,1,1,1,7,7,7,7,1,1,1,1,7,7,7,7,1,0,0,22.969,0,1,3,3,3,3,3,4,3,4,3,1,0,0,24.724,0,1,6,3,6,6,6,4,4,4,4,1,0,0,35.111,0,1,6,3,4,4,4,4,4,4,4,1,1,1,FL_129|FL_58,project artist|Zack Yusef|Latino,5|3|13|11|4|12|14|1|2|6|9|16|15|10|7|8,38.17630005,-93.31939697,-1
R_23fsilQNstSDIJF,Default Response Set,Anonymous,,,173.244.36.56,0,3/13/2018 11:36,3/13/2018 11:39,1,1,1,A3FAURB3U6YND5,30,2,3,,1,4,5,1,1,1,1,7,7,7,7,1,1,1,1,7,7,7,7,1,0,0,10.928,0,1,5,3,4,4,4,4,4,4,4,1,0,0,13.203,0,1,5,3,4,4,4,4,4,4,4,1,0,0,15.535,0,1,4,3,4,4,4,4,4,4,4,1,1,1,FL_129|FL_58,Zack Yusef|project artist|Latino,3|9|4|7|11|2|1|8|15|14|13|5|10|16|12|6,33.44839478,-112.0739975,-1
R_23lysh8e8eKWgMN,Default Response Set,Anonymous,,,66.229.161.110,0,3/13/2018 11:34,3/13/2018 11:39,1,1,1,AK9K8YD182AP2,31,1,3,,4,4,5,1,1,1,1,7,7,7,1,1,1,1,1,7,7,7,7,1,0,0,23.973,0,1,7,3,4,4,4,4,4,4,4,1,0,0,21.516,0,1,5,3,3,3,3,3,4,4,4,1,0,0,54.648,0,1,6,3,4,4,4,4,4,4,4,1,1,1,FL_58|FL_129,project artist|Latino|Zack Yusef,4|10|15|9|6|3|12|7|5|14|13|16|8|11|1|2,26.29769897,-80.17759705,-1
R_3LdaLHwzVD4CGVv,Default Response Set,Anonymous,,,68.224.150.40,0,3/13/2018 11:34,3/13/2018 11:40,1,1,1,A1YGYH54CYEW7H,1983,2,3,,5,5,5,2,2,2,2,6,6,6,5,2,2,2,2,6,6,6,6,1,0,0,15.162,0,1,5,3,4,4,4,4,4,4,4,1,0,0,20.789,0,1,5,3,3,3,3,3,3,3,3,1,0,0,61.419,0,1,5,3,3,3,3,4,4,4,4,1,1,1,FL_129|FL_58,project artist|Zack Yusef|Latino,8|10|12|14|4|1|5|13|7|11|9|15|16|2|6|3,36.30169678,-115.1524963,-1
R_esKfQaiCcjnPVFn,Default Response Set,Anonymous,,,24.196.23.214,0,3/13/2018 11:35,3/13/2018 11:40,1,1,1,AJH2N4RI8WA6U,32,1,3,,7,6,5,1,7,5,6,4,7,7,7,1,1,1,1,7,7,7,7,1,1.179,5.3,14.016,2,1,4,3,3,3,3,3,3,3,3,1,0,0,35.197,0,1,4,3,5,5,5,5,5,5,5,1,8.185,8.185,14.685,1,1,4,3,4,4,4,4,4,4,4,1,1,1,FL_58|FL_129,Latino|project artist|Zack Yusef,3|4|6|12|5|9|7|10|14|11|13|2|15|1|8|16,32.39199829,-86.24150085,-1
R_264jTHfrzYnlIYE,Default Response Set,Anonymous,,,173.184.106.192,0,3/13/2018 11:34,3/13/2018 11:40,1,1,1,A1MTQP7TA5RCOB,47,1,3,,4,2,5,2,2,2,2,6,5,5,6,2,2,2,2,5,5,4,4,1,0,0,17.02,0,1,3,3,4,4,4,5,5,5,5,1,0,0,21.581,0,1,5,3,4,3,3,2,2,2,1,1,26.299,26.299,27.977,1,1,4,3,2,2,2,4,4,4,4,1,1,1,FL_129|FL_58,project artist|Zack Yusef|Latino,11|5|3|16|4|15|6|14|1|13|10|8|2|7|12|9,40.17500305,-76.30780029,-1
R_1C8hBtz5rCGjRsU,Default Response Set,Anonymous,,,104.182.216.118,0,3/13/2018 11:34,3/13/2018 11:40,1,1,1,A3PTY2GRDKPF4B,41,1,3,,1,1,5,1,1,1,1,7,7,7,7,1,1,1,1,7,7,7,7,1,2.52,7.375,23.187,3,1,4,3,4,4,4,5,5,4,5,1,2.324,6.532,21.144,4,1,6,3,4,4,4,3,3,3,3,1,2.149,12.443,32.499,4,1,5,3,2,2,2,2,2,2,2,1,1,1,FL_129|FL_58,Zack Yusef|project artist|Latino,11|4|6|15|9|5|2|8|13|14|16|10|7|1|3|12,33.7454071,-117.8919983,-1
R_4O50qctX3c3OmQh,Default Response Set,Anonymous,,,204.102.229.130,0,3/13/2018 11:34,3/13/2018 11:40,1,1,1,A1IUH9D7N69VS,38,1,4,,4,4,5,2,2,2,2,5,5,5,5,2,5,5,4,5,4,4,4,1,4.293,21.031,21.571,2,1,4,3,4,4,4,4,4,4,4,1,3.185,3.185,23.771,1,1,4,3,4,4,4,4,4,4,4,1,52.086,52.086,64.969,1,1,4,3,4,4,4,4,4,4,4,1,1,1,FL_129|FL_58,Zack Yusef|project artist|Latino,6|2|11|14|8|12|13|10|5|1|16|7|3|15|9|4,36.36990356,-121.8405991,-1
R_333AbgwPhKPjgTO,Default Response Set,Anonymous,,,174.229.8.171,0,3/13/2018 11:34,3/13/2018 11:40,1,1,1,A24YK0MTFM2TRL,43,1,3,,4,4,5,4,4,4,2,6,4,5,4,4,3,4,4,5,4,4,4,1,20.646,20.646,21.313,1,1,4,3,4,4,4,4,4,4,4,1,12.702,12.702,22.752,1,1,5,3,4,4,4,4,4,4,4,1,10.649,30.269,31.211,4,1,4,3,4,4,4,2,2,2,2,1,1,1,FL_129|FL_58,project artist|Latino|Zack Yusef,15|3|9|1|2|4|8|7|16|6|10|13|5|12|14|11,40.44129944,-80.10639954,-1
R_22Dq78twLAaMKpB,Default Response Set,Anonymous,,,70.123.146.0,0,3/13/2018 11:38,3/13/2018 11:40,1,1,1,AGC307XG0RIR4,27,1,3,,3,2,5,1,2,3,1,4,7,5,2,2,1,3,4,6,7,5,5,1,0,0,8.607,0,1,4,3,2,2,2,1,1,1,1,1,0,0,13.084,0,1,4,3,4,4,4,2,2,2,2,1,1.434,13.751,15.474,3,1,3,3,2,3,3,2,3,2,2,1,1,1,FL_58|FL_129,project artist|Zack Yusef|Latino,1|2|15|10|4|8|13|12|16|6|11|14|3|7|5|9,30.41540527,-97.79820251,-1
R_3Nxqc60lc3NZztn,Default Response Set,Anonymous,,,71.54.135.88,0,3/13/2018 11:34,3/13/2018 11:41,1,1,1,A32WKUV95813JH,29,2,7,Black/Mexican,7,5,5,2,2,2,2,7,7,6,2,2,2,2,2,7,7,7,7,1,0,0,28.546,0,1,4,3,4,4,4,4,4,4,4,1,0,0,23.696,0,1,4,3,4,4,4,4,4,4,4,1,0,0,52.642,0,1,4,3,4,4,4,4,4,4,4,1,1,1,FL_129|FL_58,Zack Yusef|Latino|project artist,3|2|15|1|9|12|6|11|7|8|16|13|14|4|10|5,34.87910461,-77.59059906,-1
R_1DJ8TJFdWewezQd,Default Response Set,Anonymous,,,98.215.144.116,0,3/13/2018 11:34,3/13/2018 11:41,1,1,1,A32MY4GWOHA4GK,33,2,3,,7,7,5,3,5,6,2,5,5,5,4,5,5,5,7,4,5,3,3,1,0,0,24.177,0,1,3,3,3,3,3,2,3,3,3,1,0,0,29.571,0,1,5,3,6,5,5,5,5,5,5,1,0,0,66.625,0,1,2,3,5,5,5,6,6,6,6,1,1,1,FL_129|FL_58,Zack Yusef|project artist|Latino,1|13|5|15|7|6|9|16|4|2|8|10|11|3|14|12,40.5493927,-89.62519836,-1
R_3szao6nwm4wJjM9,Default Response Set,Anonymous,,,73.77.190.239,0,3/13/2018 11:34,3/13/2018 11:41,1,1,1,A36QBKROJ4J9EJ,49,1,4,,3,2,5,4,4,4,6,4,4,6,4,6,6,6,6,6,4,6,4,1,0,0,13.692,0,1,4,3,8,1,1,4,4,4,4,1,0,0,18.047,0,1,4,3,2,2,1,6,6,6,2,1,0,0,24.14,0,1,4,3,1,1,1,4,4,6,6,1,1,1,FL_129|FL_58,Zack Yusef|project artist|Latino,14|8|11|15|6|1|5|4|7|10|13|16|9|3|12|2,29.77090454,-95.40720367,-1
R_1jP9HlCuRjaN9nh,Default Response Set,Anonymous,,,50.26.65.226,0,3/13/2018 11:34,3/13/2018 11:41,1,1,1,A1ZD4VQEZRDUE6,61,2,3,,3,2,5,1,2,2,2,7,6,6,4,2,6,4,5,5,5,5,1,1,0,0,14.121,0,1,5,3,4,4,5,5,6,5,6,1,0,0,31.312,0,1,5,3,2,4,3,2,1,2,3,1,0,0,20.755,0,1,5,3,4,4,5,2,2,3,2,1,1,1,FL_129|FL_58,project artist|Zack Yusef|Latino,10|14|7|9|5|3|1|6|12|4|16|11|8|15|2|13,35.16130066,-101.8789978,-1
R_3nq01trTc66ABOf,Default Response Set,Anonymous,,,108.233.81.229,0,3/13/2018 11:35,3/13/2018 11:41,1,1,1,A2GOYSTIL3LOV1,43,2,3,,5,4,5,2,1,2,1,7,7,7,6,2,6,1,2,7,6,6,6,1,0,0,26.457,0,1,5,3,6,6,7,6,7,6,7,1,0,0,20.156,0,1,6,3,5,6,5,5,6,5,5,1,0,0,27.498,0,1,5,3,2,3,2,3,2,3,3,1,1,1,FL_129|FL_58,Zack Yusef|project artist|Latino,3|16|11|8|9|5|1|6|12|14|13|4|15|10|7|2,37.77310181,-121.7514954,-1
